target_id,quarter,sample_stratum,case_index,branch,detector,pipeline,success,recovered_period_days,recovered_duration_hours,recovered_epoch_days,recovered_depth_raw,score,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,error,seed_source,ingress_fraction,bls_seed_rank,tls_snr
2996004,5,high_scatter,0,raw,bls,raw_bls,True,7.095079232693911,10.05,449.50097993959355,0.007978280405089399,0.12553593925884665,2.5475396163469557,False,False,0.035106792114675045,,,,,
2996004,5,high_scatter,0,raw,trapezoid,raw_trapezoid,True,7.095079232693911,10.05,449.50097993959355,0.00818398414864378,0.014529852495278162,2.5475396163469557,False,False,0.12021991610527039,,bls_top_peaks,0.1,1.0,
2996004,5,high_scatter,0,raw,tls,raw_tls,True,14.21601269657528,29.66560378512326,456.58954594233927,0.9908954615411696,6.6752102527148445,6.10800634828764,False,False,12.901310000102967,,,,,25.25760234696288
2996004,5,high_scatter,0,arima,bls,arima_bls,True,7.130108423686405,10.05,447.97141422470014,0.00028929420178045774,0.004551929156789012,2.5650542118432025,False,False,0.03807241702452302,,,,,
2996004,5,high_scatter,0,arima,trapezoid,arima_trapezoid,True,7.153461217681401,10.05,447.81907047470014,0.00029569615052193776,1.87642767678402e-05,2.5767306088407005,False,False,0.14643645891919732,,bls_top_peaks,0.1,4.0,
2996004,5,high_scatter,0,arima,tls,arima_tls,True,7.14805977289047,13.683001459193115,447.9282617284751,0.9996879932989522,7.4582879459134706,2.574029886445235,False,False,9.330519916955382,,,,,15.636084441429652
2996004,5,high_scatter,0,kalman,bls,kalman_bls,True,7.130108423686405,10.05,447.9759799395935,0.0002442407103807412,0.0038430570782314742,2.5650542118432025,False,False,0.03926912508904934,,,,,
2996004,5,high_scatter,0,kalman,trapezoid,kalman_trapezoid,True,7.1651376146788985,10.05,447.79472993959354,0.00025298030174255106,1.4023943121556598e-05,2.5825688073394493,False,False,0.1538410410284996,,bls_top_peaks,0.1,2.0,
2996004,5,high_scatter,0,kalman,tls,kalman_tls,True,2.678058130012276,4.944267297520545,444.19609357223806,0.9996070535576794,6.136284891182666,0.33902906500613805,False,False,10.172734915744513,,,,,2.01829962123868
2996004,5,high_scatter,0,gp,bls,gp_bls,True,7.083402835696414,10.05,450.23222993959354,0.00045028363313465804,0.007097699442241585,2.541701417848207,False,False,0.03492758423089981,,,,,
2996004,5,high_scatter,0,gp,trapezoid,gp_trapezoid,True,7.083402835696414,10.05,450.2845736895935,0.0004625389124056427,4.731203817418255e-05,2.541701417848207,False,False,0.14469012478366494,,bls_top_peaks,0.1,1.0,
2996004,5,high_scatter,0,gp,tls,gp_tls,True,14.065766619821497,29.665603785123267,457.4852280756036,0.9995270119130382,8.848206739482743,6.032883309910749,False,False,8.895412791986018,,,,,11.911881675228003
2996004,5,high_scatter,1,raw,bls,raw_bls,True,7.095079232693911,10.05,449.50097993959355,0.007984670421636695,0.1256364843247524,2.5475396163469557,False,False,0.03474012529477477,,,,,
2996004,5,high_scatter,1,raw,trapezoid,raw_trapezoid,True,7.095079232693911,10.05,449.50097993959355,0.008188268173162747,0.014563074398026829,2.5475396163469557,False,False,0.1170654590241611,,bls_top_peaks,0.1,1.0,
2996004,5,high_scatter,1,raw,tls,raw_tls,True,14.21601269657528,29.66560378512326,456.56657984751445,0.9908930776341428,6.733715780245753,6.10800634828764,False,False,12.682743832934648,,,,,25.24254004627401
2996004,5,high_scatter,1,arima,bls,arima_bls,True,7.130108423686405,10.05,447.97141422470014,0.0002919711529344875,0.004594049918056724,2.5650542118432025,False,False,0.03786812489852309,,,,,
2996004,5,high_scatter,1,arima,trapezoid,arima_trapezoid,True,7.153461217681401,10.05,447.81907047470014,0.00029710056954131343,1.8944685815294163e-05,2.5767306088407005,False,False,0.14563812501728535,,bls_top_peaks,0.1,3.0,
2996004,5,high_scatter,1,arima,tls,arima_tls,True,7.14805977289047,13.683001459193115,447.9282617284751,0.9996872676758715,7.385078032874776,2.574029886445235,False,False,9.139054624829441,,,,,15.474450604361605
