run_id,config_hash,star_id,treatment,detector,score_name,score_definition,fap_level,fap_threshold,null_trial_count,error,diagnostics
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,arima,bls,bls_power,bls_power,0.01,0.0003304101530489757,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,arima,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.737013085339521,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,arima,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,93.2434512785249,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,arima,tps_like,tps_like_mes,tps_like_mes,0.01,111.75974391541337,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,arima,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,111.75974391541337,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,gp,bls,bls_power,bls_power,0.01,0.0004971679350913954,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,gp,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.683870960629123,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,gp,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,74.30547581766265,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,gp,tps_like,tps_like_mes,tps_like_mes,0.01,87.20138772824727,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,gp,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,81.76503696893276,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,kalman,bls,bls_power,bls_power,0.01,0.0003855555224119742,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,kalman,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,8.288863972781437,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,kalman,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,81.30229309153387,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,kalman,tps_like,tps_like_mes,tps_like_mes,0.01,95.1193546072565,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,kalman,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,95.1193546072565,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,raw,bls,bls_power,bls_power,0.01,0.0007533627677095952,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,raw,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.591517174202785,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,raw,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,113.3913349516641,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,raw,tps_like,tps_like_mes,tps_like_mes,0.01,149.8743424704305,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_1431344_q5,raw,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,149.8743424704305,100,,
