period_days,epoch_days,duration_hours,mes,max_ses,source_index,raw_rank,expected_event_count_event_check,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_consistent_flag,consistency_weight,event_consistency_score,hardened_rank
14.917001868016088,448.4354107925683,9.808439584448934,393.77132185608747,,6.0,5.0,7,7,1.0,0.8571428571428571,0.2919846471894859,0.8260179116122663,7.238705077598613,5.495086344465634,0.7591256012724017,0.819949363228232,0.0003597695978495019,1.2386083376648003,True,0.8728857970307097,343.717394126187,1
8.82759562600404,445.69722139297664,9.808439584448934,388.20407689545954,,52.0,18.0,11,11,1.0,0.8181818181818182,0.2788614089452321,0.7932524501602447,4.095857873420574,2.9201134026700157,0.7129430495183031,0.7477409785762068,0.0002566563065735106,1.544562429057905,True,0.8346475196731837,324.0135699078132,2
7.478935183142312,448.3945422940669,9.808439584448934,387.71361454125457,,67.0,22.0,13,13,1.0,0.7692307692307693,0.22245625461879906,0.842339057496301,5.518262636673671,3.650271477842392,0.6614892617801755,0.6884998526298717,0.000365005874354174,1.8195614509685898,True,0.8172630412693879,316.8640077615329,3
8.173699653707445,447.0050133450204,9.808439584448934,383.5004589854568,,180.0,44.0,12,11,0.9166666666666666,0.8181818181818182,0.3522207650019564,0.712557158497848,4.999966154872452,3.3417146527596695,0.6683474546129035,0.7009687240500119,0.00016023006104454174,2.2861941176463354,True,0.7823388601481036,300.0273119489568,4
14.733093625807667,448.61931903582445,9.808439584448934,387.2558491625892,,85.0,26.0,7,7,1.0,0.7142857142857143,0.3630285080545386,0.743133407269705,3.6015663962123314,2.0466718944925173,0.5682727095202094,0.6138046793970214,0.00012548362623820974,4.765973472428109,True,0.7555135124422592,292.57702681463746,5
3.0242688718717545,445.20679941096023,9.808439584448934,388.1635081272263,,53.0,19.0,31,30,0.967741935483871,0.5333333333333333,0.21751405783439395,0.8094682160333856,4.037877824143455,2.550629449617457,0.6316757367859479,0.642474394856005,0.00011119607177534352,4.184492633700917,False,0.7197861377563657,279.39471233285786,6
10.114953321462965,453.237459366479,9.808439584448934,387.4324317986722,,76.0,23.0,9,9,1.0,0.7777777777777778,0.36798547732018405,0.711016338014793,4.710878158813097,2.126802659762989,0.4514662846425296,0.47885230702174314,0.00012589504796345352,3.3858426024991903,False,0.7173550727159252,277.92662028544424,7
2.901663377066143,445.94243238398485,9.808439584448934,395.3616648325032,,5.0,4.0,32,32,1.0,0.65625,0.21782389457680948,0.8074075926949064,2.377278418227566,1.03510694749593,0.43541679407819533,0.4423839051675728,8.82686610797212e-05,3.7055524657848204,False,0.6958095191476608,275.0964098965227,8
2.8607948787976056,446.18764337499306,9.808439584448934,387.1954371001448,,86.0,27.0,33,33,1.0,0.5757575757575758,0.1419144117225745,0.8849007629110951,2.2430344327969154,1.0757005877175936,0.4795738183904142,0.4870095148077045,9.092420130707435e-05,6.508559111471071,False,0.7057776790046376,273.27389691772635,9
3.065137370140292,444.961588419952,9.808439584448934,395.69381412982654,,4.0,3.0,31,30,0.967741935483871,0.6,0.14584738866380484,0.8836061496581329,1.5158380601429942,0.5961894051508952,0.393306792346047,0.4000304724240347,0.00011256124386402333,5.018769729191636,False,0.673078400546173,266.3329595205183,10
