target_id,quarter,sample_stratum,case_index,pipeline,branch,detector,zero_injection_control,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,success,error,recovered_period_days,recovered_epoch_days,recovered_duration_hours,mes,max_ses,observed_event_count,expected_event_count,observability_fraction,period_cadences,duration_cadences,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,wavelet,segment_count,n_period_trials,n_duration_trials,radius_ratio,realized_max_depth_on_observed_cadences,in_transit_cadence_count,event_consistency_score,consistency_weight,valid_event_count,expected_event_count_event_check,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_consistent_flag,raw_rank_of_selected_candidate,ranking_changed,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,raw_top1_mes,raw_top1_max_ses,raw_top1_period_exact_fractional_error,raw_top1_exact_period_recovered,raw_top1_harmonic_period_recovered,raw_fap_threshold,hardened_fap_threshold,raw_empirical_p_value,hardened_empirical_p_value,raw_passes_fap,hardened_passes_fap,raw_fap_harmonic_recovered,hardened_fap_harmonic_recovered
10677499,5,high_scatter,3,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,445.76051277094666,8.0,0.0002,0.45,True,,14.304007886676118,446.9434748041458,9.808462550863624,55.291577303748106,,3,7,0.4285714285714285,700,20,1.8608015773352236,False,False,0.4045161660760641,db6,43,686,7,0.0132623429222056,0.0001999998158943,305,47.368152237386894,0.8566974310963617,5,7,0.7142857142857143,1.0,0.3052813880156245,0.8683982649804692,10.874198186984309,8.446196567950114,0.7767190208156818,0.8683982649804693,0.0026373177142383,0.2902114325793539,True,1,False,14.304007886676118,446.9433905643891,9.808462550863624,55.291577303748106,56.70784043172604,1.8608015773352236,False,False,284.30079421952524,228.61829440044926,1.0,1.0,False,False,False,False
10677499,5,high_scatter,4,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,445.01051277094666,4.0,0.0002,0.15,True,,14.304007886676118,446.9434748041458,9.808462550863624,55.25485273702601,,3,7,0.4285714285714285,700,20,0.4304007886676118,False,False,0.403477375395596,db6,43,686,7,0.013267644438073,0.0001999991475386,85,47.36938359717964,0.857289111286286,5,7,0.7142857142857143,1.0,0.3043214383948296,0.869598202006463,10.908499688978724,8.484546813045043,0.777792277119218,0.8695982020064629,0.0026373177142383,0.2902114325793539,True,1,False,14.304007886676118,446.9433905643891,9.808462550863624,55.25485273702601,56.70784043172604,0.4304007886676118,False,False,284.30079421952524,228.61829440044926,1.0,1.0,False,False,False,False
10677499,5,high_scatter,5,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,451.01051277094666,8.0,0.0005,0.75,True,,14.304007886676118,446.9434748041458,9.808462550863624,58.038036438209225,,3,7,0.4285714285714285,693,20,0.4304007886676118,False,False,0.402210250031203,db6,43,686,7,0.0209698319388811,0.000499999632435,154,49.9822326385159,0.8611978575762119,5,7,0.7142857142857143,1.0,0.2979631864887466,0.8775460168890666,11.141276730187387,8.744799456916963,0.7849010188592527,0.8775460168890667,0.0026373177142383,0.1507470313870028,True,2,True,14.160967807809357,447.0864306432559,9.808462550863624,58.07327662089649,60.08417947708543,0.4160967807809356,False,False,284.30079421952524,228.61829440044926,1.0,1.0,False,False,False,False
2996004,5,high_scatter,0,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,2.0,443.81035493959354,2.0,0.0002,0.15,True,,10.62595601659268,449.804190472154,7.846859827637672,22.541254819032098,,5,11,0.4545454545454545,450,20,4.31297800829634,False,False,0.397877000272274,db6,43,686,7,0.0132896972204048,0.0001999998638709,229,19.894616372219986,0.8825869070706082,9,9,1.0,1.0,0.3075914235267002,0.7789596485324624,14.225858213538809,10.447615370996669,0.7344101996639916,0.7789596485324621,0.0035599655748493,0.323769404626448,True,11,True,9.195538860512896,444.9408148622315,9.80857478454709,26.214271037045727,25.751604685811024,3.5977694302564487,False,False,1037.7554349203942,831.0611152178072,1.0,1.0,False,False,False,False
2996004,5,high_scatter,1,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,2.0,444.4103549395935,4.0,0.0005,0.45,True,,11.68855161825195,449.0889818941141,5.885144870728254,28.029883253014862,,6,8,0.75,587,12,4.844275809125975,False,False,0.4005047921091318,db6,43,686,7,0.0209786419970414,0.0004999998843283,418,23.77430752413515,0.8481771868092962,8,8,1.0,0.875,0.2854499201975576,0.8166286626313628,3.497171521197028,2.3693795527999786,0.6775131097913597,0.7242919805391501,0.0010995968391006,0.7438368416662879,True,6,True,11.995069580269046,448.4759886908287,5.885144870728254,35.27956550565598,28.381077193476283,4.997534790134523,False,False,1037.7554349203942,831.0611152178072,1.0,1.0,False,False,False,False
2996004,5,high_scatter,2,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,447.2603549395935,2.0,0.0005,0.75,True,,10.62595601659268,449.804190472154,7.846859827637672,23.05014924446894,,5,11,0.4545454545454545,449,20,1.1251912033185358,False,False,0.4011191669851541,db6,43,686,7,0.0210136542139983,0.0004999927773806,96,20.416648831984535,0.8857490949601406,9,9,1.0,1.0,0.3026209251353704,0.7845514592227083,14.45951556996269,10.695446422798843,0.7396822093415708,0.7845514592227082,0.0035599655748493,0.3329899734546794,True,3,True,9.175104329711758,445.0429875162372,9.80857478454709,23.64157503990945,25.751604685811024,0.8350208659423515,False,False,1037.7554349203942,831.0611152178072,1.0,1.0,False,False,False,False
2996004,5,high_scatter,3,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,445.7603549395935,8.0,0.0002,0.45,True,,10.62595601659268,449.804190472154,7.846859827637672,21.457917228824687,,5,11,0.4545454545454545,450,20,1.1251912033185358,False,False,0.4013987919315696,db6,43,686,7,0.0132623429631687,0.0001999999660503,305,18.940992519642773,0.8827041468031717,9,9,1.0,1.0,0.3074074570813198,0.7791666107835153,14.234371606782023,10.456645188136449,0.7346053255455504,0.779166610783515,0.0035599655748493,0.323769404626448,True,18,True,9.195538860512896,444.9408148622315,9.80857478454709,26.527169280197793,25.44899347803685,0.8391077721025795,False,False,1037.7554349203942,831.0611152178072,1.0,1.0,False,False,False,False
2996004,5,high_scatter,4,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,445.0103549395935,4.0,0.0002,0.15,True,,10.62595601659268,449.804190472154,7.846859827637672,22.093168277363983,,5,11,0.4545454545454545,450,20,0.0625956016592679,False,False,0.40153041575104,db6,43,686,7,0.0132676446014897,0.0001999985615801,85,19.498089658105016,0.8825393177348037,9,9,1.0,1.0,0.3076660912463885,0.7788756473478129,14.222405729096629,10.443953458255155,0.7343310025876003,0.7788756473478126,0.0035599655748493,0.323769404626448,True,11,True,9.195538860512896,444.9408148622315,9.80857478454709,26.44679592876307,25.751604685811024,0.0804461139487102,False,False,1037.7554349203942,831.0611152178072,1.0,1.0,False,False,False,False
2996004,5,high_scatter,5,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,451.0103549395935,8.0,0.0005,0.75,True,,10.62595601659268,449.78375594135287,7.846859827637672,27.342506192998936,,6,9,0.6666666666666666,520,16,0.0625956016592679,False,False,0.4025696250610053,db6,43,686,7,0.0209698320040246,0.0004999990604636,154,25.51379257787379,0.9331182883450022,9,9,1.0,1.0,0.2260357866276385,0.8707097400439067,13.162367529416414,10.805158819784165,0.820913015506963,0.8707097400439066,0.0036225158485068,0.4631605565217697,True,1,False,10.62595601659268,449.7837986621016,7.846859827637672,27.342506192998936,23.602627340062963,0.0625956016592681,False,False,1037.7554349203942,831.0611152178072,1.0,1.0,False,False,False,False
10718455,5,long_memory,0,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,2.0,443.8111347903221,2.0,0.0002,0.15,True,,8.132820756509318,444.57371434867673,9.808427043026311,113.20379275781691,,7,12,0.5833333333333334,406,20,3.066410378254659,False,False,0.4812416657805443,db6,43,686,7,0.0132896963156979,0.0001999777204589,225,87.49569528610692,0.7729042742701322,12,12,1.0,0.5833333333333334,0.2215352950923938,0.8492342235355703,2.467048492270799,1.701539205066922,0.6897064287134208,0.7203748704480474,7.314844053921132e-05,1.6987660099619302,False,5,True,8.296294540559757,443.9198779977196,9.808427043026311,123.74745704874444,95.35217254215496,3.1481472702798783,False,False,276.4582325664151,243.04627798794044,0.594059405940594,0.6633663366336634,False,False,False,False
