dataset_kind,target_id,quarter,trial,selection_group,candidate_period_days,source_detector,detector_agreement,detector_count,bls_present,tcf_present,has_bls_candidate,has_tcf_candidate,has_tcf_event_diagnostics,bls_candidate_period_days,tcf_candidate_period_days,bls_rank,tcf_rank,bls_sde,tcf_score,bls_score_relative_to_rank1,tcf_score_relative_to_rank1,detector_candidate_period_delta_fraction,detector_candidate_harmonic_error_fraction,detector_candidate_best_harmonic_factor,bls_period_delta_to_tcf_best_fraction,tcf_period_delta_to_bls_best_fraction,candidate_to_tcf_best_harmonic_error_fraction,candidate_to_tcf_best_harmonic_factor,candidate_to_bls_best_harmonic_error_fraction,candidate_to_bls_best_harmonic_factor,bls_tcf_rank1_harmonic_error_fraction,bls_tcf_rank1_harmonic_factor,tcf_valid_transit_events,tcf_positive_transit_events,tcf_positive_event_fraction,tcf_median_event_score,tcf_raw_pooled_score,candidate_duration_hours,candidate_depth,noise_quartile,robust_flux_scatter_ppm,gap_fraction,lag_one_flux_acf,six_hour_scatter_proxy_ppm,arima_converged,tcf_global_empirical_p_value,bls_global_empirical_p_value,tcf_regime_empirical_p_value,bls_regime_empirical_p_value,raw_candidate_rank,candidate_id,predicted_score,reranked_rank,passes_reranker_threshold
null_trial,2438264,5,5,confirmed_planet_host,14.365121707235746,bls,0,1,1,0,1,0,0,14.365121707235746,,2.0,,2.2994106516824977,,0.8750649717671983,,,,,0.2589789298343025,0.2793929854779793,0.2589789298343025,1.0,0.2793929854779793,1.0,0.0159560478096963,1.0,,,,,,,,highest_scatter,1945.792123199032,0.0321536469572723,0.9831486886940024,223.33990248902808,1,,,,,2.0,4346,0.6420157,1,False
null_trial,2438264,5,6,confirmed_planet_host,1.2240746915638543,bls,0,1,1,0,1,0,0,1.2240746915638545,,2.0,,2.6522565469104684,,0.7743803196120321,,,,,0.915064436269406,0.8898358491132251,0.8301288725388121,0.5,0.7796716982264503,0.5,0.229009046528308,1.0,,,,,,,,highest_scatter,1945.792123199032,0.0321536469572723,0.9831486886940024,223.33990248902808,1,,,,,2.0,4365,0.36674166,1,False
null_trial,2438264,5,7,confirmed_planet_host,6.457152384128043,bls,0,1,1,0,1,0,0,6.457152384128043,,1.0,,4.586325275022666,,1.0,,,,,0.5010435185900904,0.0,0.0020870371801808,0.5,0.0,1.0,0.0020870371801808,0.5,,,,,,9.9,0.0019935890808972,highest_scatter,1945.792123199032,0.0321536469572723,0.9831486886940024,223.33990248902808,1,,0.12718204488778054,,0.05714285714285714,1.0,4384,0.23021218,1,False
null_trial,2438513,5,0,confirmed_planet_host,6.065021673891297,bls,0,1,1,0,1,0,0,6.065021673891297,,2.0,,2.9717882818755053,,0.8805510019993431,,,,,0.5296475394998836,0.1055126724609493,0.0592950789997673,0.5,0.1055126724609493,1.0,0.149078120555455,0.5,,,,,,,,highest_scatter,5520.86821340344,0.0321536469572723,0.997967450966772,202.48195783361825,1,,,,,2.0,4424,0.23531006,1,False
null_trial,2438513,5,1,confirmed_planet_host,3.1473824608202734,bls,0,1,1,0,1,0,0,3.1473824608202734,,2.0,,2.6857078257944766,,0.960467278655192,,,,,0.658835435717642,0.7835737050879326,0.3176708714352839,0.5,0.5671474101758651,0.5,0.2118227491235044,2.0,,,,,,,,highest_scatter,5520.86821340344,0.0321536469572723,0.997967450966772,202.48195783361825,1,,,,,2.0,4444,0.7533991,1,False
null_trial,2438513,5,2,confirmed_planet_host,2.4284761587195733,bls,0,1,1,0,1,0,0,2.4284761587195733,,3.0,,3.6002034695897622,,0.8528007835132009,,,,,0.8301737204150637,0.7495615694095802,0.6603474408301271,0.5,0.4991231388191602,0.5,0.3218841086627025,1.0,,,,,,,,highest_scatter,5520.86821340344,0.0321536469572723,0.997967450966772,202.48195783361825,1,,,,,3.0,4464,0.35130662,1,False
null_trial,2438513,5,3,confirmed_planet_host,5.178059353117706,bls,0,1,1,0,1,0,0,5.178059353117706,,5.0,,2.40252435881736,,0.7475778226476344,,,,,0.6485617941928622,0.1591856624614218,0.2971235883857243,0.5,0.1591856624614218,1.0,0.1640527757032611,0.5,,,,,,,,highest_scatter,5520.86821340344,0.0321536469572723,0.997967450966772,202.48195783361825,1,,,,,5.0,4485,0.47887075,1,False
null_trial,2438513,5,4,confirmed_planet_host,9.68756252084028,tcf,0,1,0,1,0,1,0,,9.687562520840281,,5.0,,6.2480466418831915,,0.6315394758286329,,,,0.2958726157873052,0.1119914264936657,0.2958726157873052,1.0,0.1119914264936657,1.0,0.266425922784227,0.5,,,,,,,,highest_scatter,5520.86821340344,0.0321536469572723,0.997967450966772,202.48195783361825,1,,,,,5.0,4514,0.2804908,1,False
null_trial,2438513,5,5,confirmed_planet_host,7.250750250083362,bls,0,1,1,0,1,0,0,7.250750250083362,,2.0,,2.439469054081594,,0.8105680518509212,,,,,0.3158292168769467,0.0415768549121042,0.3158292168769467,1.0,0.0415768549121042,1.0,0.3137211716955606,0.5,,,,,,,,highest_scatter,5520.86821340344,0.0321536469572723,0.997967450966772,202.48195783361825,1,,,,,2.0,4520,0.12013239,1,False
null_trial,2438513,5,6,confirmed_planet_host,2.8672890963654556,bls,0,1,1,0,1,0,0,2.8672890963654556,,3.0,,2.3012304542118387,,0.9383829681117378,,,,,0.5106697774995732,0.421760473404613,0.0213395549991463,0.5,0.1564790531907741,0.5,0.1537586069538496,1.0,,,,,,,,highest_scatter,5520.86821340344,0.0321536469572723,0.997967450966772,202.48195783361825,1,,,,,3.0,4541,0.27096432,1,False
