period_cadences,period_days,duration_cadences,duration_hours,epoch_phase_cadence,mes,observed_event_count,expected_event_count,observability_fraction
600,12.260731088463217,20,9.808584870770574,301,93.48056920375603,3,8,0.375
592,12.097254673950374,20,9.808584870770574,352,92.52745541741379,3,8,0.375
591,12.076820122136269,20,9.808584870770574,357,92.42522991600937,3,8,0.375
601,12.281165640277322,20,9.808584870770574,298,92.18397404444943,3,8,0.375
590,12.056385570322163,20,9.808584870770574,363,91.77940900091848,3,8,0.375
599,12.240296536649112,20,9.808584870770574,302,91.54621850447074,3,8,0.375
598,12.219861984835006,20,9.808584870770574,313,91.4411374727457,4,8,0.5
600,12.260731088463217,16,7.846867896616459,301,91.16211726820855,3,8,0.375
597,12.199427433020901,20,9.808584870770574,318,91.0742339874751,4,8,0.5
589,12.035951018508058,20,9.808584870770574,369,91.03924305970725,3,8,0.375
596,12.178992881206796,20,9.808584870770574,325,90.5893741774522,4,8,0.5
602,12.301600192091428,20,9.808584870770574,297,90.24786329104188,3,8,0.375
595,12.15855832939269,20,9.808584870770574,328,89.6895910957757,4,8,0.5
588,12.015516466693953,20,9.808584870770574,370,88.95041238420232,3,8,0.375
599,12.240296536649112,16,7.846867896616459,306,88.73961608413308,4,8,0.5
592,12.097254673950374,16,7.846867896616459,352,88.31706911742215,3,8,0.375
598,12.219861984835006,16,7.846867896616459,313,88.12749025119284,4,8,0.5
591,12.076820122136269,16,7.846867896616459,358,87.75895023268147,3,8,0.375
597,12.199427433020901,16,7.846867896616459,319,87.66511028448144,4,8,0.5
596,12.178992881206796,16,7.846867896616459,327,87.36696307611936,4,8,0.5
586,11.974647363065742,20,9.808584870770574,390,87.33431891159422,4,8,0.5
593,12.11768922576448,20,9.808584870770574,352,87.27301961527168,3,8,0.375
590,12.056385570322163,16,7.846867896616459,364,87.15562097965345,3,8,0.375
601,12.281165640277322,16,7.846867896616459,298,87.12348983490156,4,8,0.5
587,11.995081914879847,20,9.808584870770574,377,86.98880242682004,4,8,0.5
585,11.954212811251637,20,9.808584870770574,395,86.70538275895352,4,8,0.5
589,12.035951018508058,16,7.846867896616459,369,86.57504875579147,3,8,0.375
603,12.322034743905533,20,9.808584870770574,294,86.20674204615375,4,8,0.5
583,11.913343707623426,20,9.808584870770574,403,85.78764723608452,4,8,0.5
584,11.933778259437531,20,9.808584870770574,395,85.53463101414869,4,8,0.5
588,12.015516466693953,16,7.846867896616459,370,85.38078468751698,3,8,0.375
594,12.138123777578585,20,9.808584870770574,334,85.18406346750992,5,8,0.625
595,12.15855832939269,16,7.846867896616459,328,84.98092164196011,4,8,0.5
582,11.89290915580932,20,9.808584870770574,406,84.60024882928076,4,8,0.5
599,12.240296536649112,12,5.885150922462344,307,84.35482207559552,4,8,0.5
593,12.11768922576448,16,7.846867896616459,352,84.13044666084632,3,8,0.375
600,12.260731088463217,12,5.885150922462344,301,84.1201545036349,4,8,0.5
612,12.505945710232481,20,9.808584870770574,229,83.96513978154653,5,8,0.625
614,12.546814813860692,20,9.808584870770574,217,83.83470922897399,6,8,0.75
616,12.587683917488903,20,9.808584870770574,210,83.78306720523038,6,8,0.75
615,12.567249365674797,20,9.808584870770574,212,83.47677320733072,6,8,0.75
680,13.895495233591646,20,9.808584870770574,499,83.46064328824764,3,7,0.42857142857142855
611,12.485511158418376,20,9.808584870770574,234,83.4482492225467,5,8,0.625
613,12.526380262046587,20,9.808584870770574,222,83.42497237681043,6,8,0.75
598,12.219861984835006,12,5.885150922462344,315,83.36515725265379,4,8,0.5
602,12.301600192091428,16,7.846867896616459,296,83.20287074843972,4,8,0.5
587,11.995081914879847,16,7.846867896616459,377,83.15660783476713,4,8,0.5
592,12.097254673950374,12,5.885150922462344,352,83.09175114535955,3,8,0.375
604,12.342469295719638,20,9.808584870770574,280,83.08454139158306,5,8,0.625
585,11.954212811251637,16,7.846867896616459,392,83.04206876772004,4,8,0.5
586,11.974647363065742,16,7.846867896616459,390,83.01223358378505,4,8,0.5
581,11.872474603995215,20,9.808584870770574,409,82.98722956384537,4,8,0.5
617,12.608118469303008,20,9.808584870770574,204,82.80724936679213,6,8,0.75
545,11.136830738687422,20,9.808584870770574,92,82.70145263848114,3,9,0.3333333333333333
596,12.178992881206796,12,5.885150922462344,327,82.58756569906045,4,8,0.5
544,11.116396186873317,20,9.808584870770574,97,82.55341549278782,3,9,0.3333333333333333
591,12.076820122136269,12,5.885150922462344,360,82.46345030561993,3,8,0.375
597,12.199427433020901,12,5.885150922462344,320,82.30161691191492,4,8,0.5
590,12.056385570322163,12,5.885150922462344,366,81.91164147721422,3,8,0.375
584,11.933778259437531,16,7.846867896616459,395,81.83935986865421,4,8,0.5
605,12.362903847533744,20,9.808584870770574,277,81.76866226879393,5,8,0.625
685,13.997667992662173,20,9.808584870770574,476,81.74288227982964,4,7,0.5714285714285714
682,13.936364337219857,20,9.808584870770574,489,81.60275413927589,3,7,0.42857142857142855
594,12.138123777578585,16,7.846867896616459,338,81.58508513019981,4,8,0.5
684,13.977233440848067,20,9.808584870770574,481,81.5717736261059,3,7,0.42857142857142855
683,13.956798889033962,20,9.808584870770574,484,81.56113624256652,3,7,0.42857142857142855
546,11.157265290501527,20,9.808584870770574,87,81.47889654763154,3,9,0.3333333333333333
610,12.46507660660427,20,9.808584870770574,238,81.34480610521796,5,8,0.625
687,14.038537096290383,20,9.808584870770574,466,81.24530293892155,4,7,0.5714285714285714
589,12.035951018508058,12,5.885150922462344,367,81.09321989958713,3,8,0.375
606,12.38333839934785,20,9.808584870770574,269,81.0191751283696,6,8,0.75
681,13.915929785405751,20,9.808584870770574,493,80.9767492918343,3,7,0.42857142857142855
688,14.058971648104489,20,9.808584870770574,462,80.62046011104016,4,7,0.5714285714285714
686,14.018102544476278,20,9.808584870770574,472,80.35920891004076,4,7,0.5714285714285714
588,12.015516466693953,12,5.885150922462344,370,80.34488586332104,3,8,0.375
593,12.11768922576448,12,5.885150922462344,352,80.16096197149615,3,8,0.375
618,12.628553021117114,20,9.808584870770574,200,80.13517525925113,6,8,0.75
603,12.322034743905533,16,7.846867896616459,294,80.06085584170073,4,8,0.5
601,12.281165640277322,12,5.885150922462344,298,79.77552378952099,5,8,0.625
689,14.079406199918594,20,9.808584870770574,458,79.74502345545002,4,7,0.5714285714285714
607,12.403772951161955,20,9.808584870770574,266,79.65997658319274,6,8,0.75
580,11.85204005218111,20,9.808584870770574,412,79.61167006128285,4,8,0.5
734,14.998961031553335,20,9.808584870770574,228,79.54546252767223,4,7,0.5714285714285714
514,10.503359632450156,20,9.808584870770574,299,79.45200088887528,3,9,0.3333333333333333
690,14.0998407517327,20,9.808584870770574,454,79.44937670161573,4,7,0.5714285714285714
608,12.42420750297606,20,9.808584870770574,254,79.22232312277815,7,8,0.875
515,10.523794184264261,20,9.808584870770574,294,79.1199069845939,4,9,0.4444444444444444
616,12.587683917488903,16,7.846867896616459,208,79.08544281200506,6,8,0.75
595,12.15855832939269,12,5.885150922462344,328,78.96707833847309,4,8,0.5
298,6.089496440603398,20,9.808584870770574,28,78.75013462154102,5,16,0.3125
547,11.177699842315633,20,9.808584870770574,85,78.60807924851585,3,9,0.3333333333333333
682,13.936364337219857,16,7.846867896616459,491,78.58457606060304,3,7,0.42857142857142855
681,13.915929785405751,16,7.846867896616459,494,78.5367826015618,3,7,0.42857142857142855
615,12.567249365674797,16,7.846867896616459,214,78.51989946585196,6,8,0.75
617,12.608118469303008,16,7.846867896616459,203,78.40220393201385,6,8,0.75
728,14.876353720668703,20,9.808584870770574,259,78.3753949881101,3,7,0.42857142857142855
691,14.120275303546805,20,9.808584870770574,452,78.33275683645664,4,7,0.5714285714285714
609,12.444642054790165,20,9.808584870770574,249,78.33237337480695,6,8,0.75
600,12.260731088463217,8,3.9234339483082294,302,78.3264636810833,4,8,0.5
683,13.956798889033962,16,7.846867896616459,486,78.321804121035,3,7,0.42857142857142855
585,11.954212811251637,12,5.885150922462344,392,78.28586221212963,4,8,0.5
729,14.896788272482809,20,9.808584870770574,255,78.2565657315496,3,7,0.42857142857142855
583,11.913343707623426,16,7.846867896616459,395,78.25030124493094,4,8,0.5
684,13.977233440848067,16,7.846867896616459,480,78.23048127220298,3,7,0.42857142857142855
295,6.028192785161082,20,9.808584870770574,66,78.15981482053556,6,16,0.375
599,12.240296536649112,8,3.9234339483082294,309,78.0734244726591,4,8,0.5
614,12.546814813860692,16,7.846867896616459,219,78.01523158394744,6,8,0.75
587,11.995081914879847,12,5.885150922462344,379,77.90123242213544,4,8,0.5
513,10.48292508063605,20,9.808584870770574,304,77.86332496802758,4,9,0.4444444444444444
685,13.997667992662173,16,7.846867896616459,477,77.85833867222628,3,7,0.42857142857142855
727,14.855919168854598,20,9.808584870770574,263,77.69746389078067,3,7,0.42857142857142855
733,14.97852647973923,20,9.808584870770574,234,77.62801621249925,4,7,0.5714285714285714
584,11.933778259437531,12,5.885150922462344,395,77.51613795846605,4,8,0.5
582,11.89290915580932,16,7.846867896616459,402,77.46226100049333,4,8,0.5
604,12.342469295719638,16,7.846867896616459,278,77.32157833019508,5,8,0.625
613,12.526380262046587,16,7.846867896616459,226,77.21007712411513,6,8,0.75
598,12.219861984835006,8,3.9234339483082294,315,77.18407642821556,4,8,0.5
516,10.544228736078367,20,9.808584870770574,289,77.1813877303345,4,9,0.4444444444444444
586,11.974647363065742,12,5.885150922462344,390,77.1747654355558,4,8,0.5
679,13.87506068177754,20,9.808584870770574,503,77.16244569379012,3,7,0.42857142857142855
612,12.505945710232481,16,7.846867896616459,230,77.15850197925165,5,8,0.625
702,14.345055373501964,20,9.808584870770574,392,77.0496071300902,5,7,0.7142857142857143
294,6.007758233346976,20,9.808584870770574,78,76.94426652330594,7,16,0.4375
546,11.157265290501527,16,7.846867896616459,87,76.89087813104179,3,9,0.3333333333333333
680,13.895495233591646,16,7.846867896616459,499,76.87533797168561,4,7,0.5714285714285714
701,14.324620821687859,20,9.808584870770574,394,76.82279708621195,5,7,0.7142857142857143
723,14.774180961598177,20,9.808584870770574,284,76.78064066966358,3,7,0.42857142857142855
703,14.36548992531607,20,9.808584870770574,387,76.68496481283783,5,7,0.7142857142857143
730,14.917222824296914,20,9.808584870770574,254,76.63770827674384,3,6,0.5
592,12.097254673950374,8,3.9234339483082294,355,76.62455317572403,3,8,0.375
594,12.138123777578585,12,5.885150922462344,337,76.62417787473277,5,8,0.625
579,11.831605500367004,20,9.808584870770574,415,76.56070469442419,4,8,0.5
687,14.038537096290383,16,7.846867896616459,466,76.53657413649687,4,7,0.5714285714285714
724,14.794615513412282,20,9.808584870770574,281,76.53654816486615,3,7,0.42857142857142855
351,7.172527686750982,20,9.808584870770574,40,76.52890932385618,7,14,0.5
726,14.835484617040493,20,9.808584870770574,267,76.52806776012882,3,7,0.42857142857142855
678,13.854626129963435,20,9.808584870770574,509,76.46583417439335,3,7,0.42857142857142855
485,9.9107576298411,20,9.808584870770574,22,76.45166669101918,3,10,0.3
704,14.385924477130175,20,9.808584870770574,382,76.3090553587981,5,7,0.7142857142857143
732,14.958091927925125,20,9.808584870770574,238,76.28864163089999,4,7,0.5714285714285714
688,14.058971648104489,16,7.846867896616459,462,76.21189130989455,4,7,0.5714285714285714
296,6.048627336975187,20,9.808584870770574,56,76.2093126143912,7,16,0.4375
597,12.199427433020901,8,3.9234339483082294,322,76.15995777578416,4,8,0.5
484,9.890323078026995,20,9.808584870770574,27,76.07026065545753,3,10,0.3
686,14.018102544476278,16,7.846867896616459,470,76.03542538783007,4,7,0.5714285714285714
722,14.753746409784071,20,9.808584870770574,286,75.97548471048454,3,7,0.42857142857142855
679,13.87506068177754,16,7.846867896616459,501,75.93561706736072,3,7,0.42857142857142855
611,12.485511158418376,16,7.846867896616459,234,75.91465011541173,5,8,0.625
705,14.40635902894428,20,9.808584870770574,376,75.91245323844167,5,7,0.7142857142857143
698,14.263317166245542,20,9.808584870770574,412,75.86233210115059,5,7,0.7142857142857143
734,14.998961031553335,16,7.846867896616459,229,75.85213143871995,4,7,0.5714285714285714
591,12.076820122136269,8,3.9234339483082294,362,75.7458778192432,3,8,0.375
725,14.815050065226387,20,9.808584870770574,278,75.60627050787794,3,7,0.42857142857142855
512,10.462490528821945,20,9.808584870770574,309,75.60550849913223,4,9,0.4444444444444444
606,12.38333839934785,16,7.846867896616459,269,75.55743010672013,6,8,0.75
352,7.192962238565087,20,9.808584870770574,31,75.52771982067284,7,14,0.5
677,13.83419157814933,20,9.808584870770574,514,75.45484547145344,3,7,0.42857142857142855
578,11.811170948552899,20,9.808584870770574,437,75.43877466841502,6,8,0.75
605,12.362903847533744,16,7.846867896616459,273,75.42594498297505,5,8,0.625
577,11.790736396738794,20,9.808584870770574,438,75.39774809541898,6,8,0.75
618,12.628553021117114,16,7.846867896616459,199,75.34440750381023,6,8,0.75
602,12.301600192091428,12,5.885150922462344,296,75.30752293601797,4,8,0.5
689,14.079406199918594,16,7.846867896616459,458,75.30663675874935,4,7,0.5714285714285714
690,14.0998407517327,16,7.846867896616459,454,75.27189401023904,4,7,0.5714285714285714
706,14.426793580758385,20,9.808584870770574,373,75.14935989078067,5,7,0.7142857142857143
590,12.056385570322163,8,3.9234339483082294,358,75.07727001946722,3,8,0.375
297,6.069061888789292,20,9.808584870770574,37,75.05441924790757,6,16,0.375
517,10.564663287892472,20,9.808584870770574,282,74.90635541875034,3,9,0.3333333333333333
547,11.177699842315633,16,7.846867896616459,82,74.89190260569572,3,9,0.3333333333333333
731,14.93765737611102,20,9.808584870770574,246,74.85177710752794,4,7,0.5714285714285714
692,14.14070985536091,20,9.808584870770574,451,74.82999333920897,4,7,0.5714285714285714
589,12.035951018508058,8,3.9234339483082294,365,74.82207443283819,3,8,0.375
607,12.403772951161955,16,7.846867896616459,266,74.76454166411379,6,8,0.75
699,14.283751718059648,20,9.808584870770574,409,74.74638832637174,5,7,0.7142857142857143
490,10.012930388911627,20,9.808584870770574,471,74.65814701928234,6,9,0.6666666666666666
491,10.033364940725733,20,9.808584870770574,468,74.61506041532874,6,9,0.6666666666666666
733,14.97852647973923,16,7.846867896616459,233,74.60666613505143,4,7,0.5714285714285714
299,6.109930992417503,20,9.808584870770574,14,74.59850683552293,8,16,0.5
486,9.931192181655206,20,9.808584870770574,17,74.48281914003552,3,10,0.3
700,14.304186269873753,20,9.808584870770574,400,74.42245761694498,6,7,0.8571428571428571
676,13.813757026335225,20,9.808584870770574,518,74.35581778201573,3,7,0.42857142857142855
707,14.44722813257249,20,9.808584870770574,368,74.35156634909649,5,7,0.7142857142857143
583,11.913343707623426,12,5.885150922462344,395,74.31710598546373,4,8,0.5
390,7.969475207501091,20,9.808584870770574,0,74.26939189566747,3,12,0.25
721,14.733311857969966,20,9.808584870770574,288,74.22387528943231,4,7,0.5714285714285714
694,14.181578958989121,20,9.808584870770574,432,74.20264415321944,6,7,0.8571428571428571
654,13.364196886424907,20,9.808584870770574,633,74.16695829898742,3,7,0.42857142857142855
385,7.867302448430564,20,9.808584870770574,52,74.14525945082937,6,12,0.5
599,12.240296536649112,6,2.942575461231172,309,74.13318917887594,4,8,0.5
729,14.896788272482809,16,7.846867896616459,255,74.1232573449103,3,7,0.42857142857142855
681,13.915929785405751,12,5.885150922462344,494,74.09862898682852,3,7,0.42857142857142855
625,12.771594883815851,20,9.808584870770574,151,74.07471272527864,5,8,0.625
695,14.202013510803226,20,9.808584870770574,428,74.0201900950547,6,7,0.8571428571428571
691,14.120275303546805,16,7.846867896616459,452,73.97865207600206,4,7,0.5714285714285714
292,5.966889129718766,20,9.808584870770574,102,73.94616753090261,7,16,0.4375
682,13.936364337219857,12,5.885150922462344,491,73.92925086151347,3,7,0.42857142857142855
581,11.872474603995215,16,7.846867896616459,405,73.89962946448587,4,8,0.5
518,10.585097839706577,20,9.808584870770574,279,73.89688612432012,3,9,0.3333333333333333
693,14.161144407175016,20,9.808584870770574,439,73.84189839691398,6,7,0.8571428571428571
511,10.44205597700784,20,9.808584870770574,314,73.82835919327796,4,9,0.4444444444444444
683,13.956798889033962,12,5.885150922462344,486,73.82834244617648,3,7,0.42857142857142855
588,12.015516466693953,8,3.9234339483082294,367,73.82264664853874,3,8,0.375
384,7.846867896616459,20,9.808584870770574,59,73.81927762070485,6,12,0.5
603,12.322034743905533,12,5.885150922462344,282,73.81751034109959,5,8,0.625
728,14.876353720668703,16,7.846867896616459,259,73.80424125960783,3,7,0.42857142857142855
596,12.178992881206796,8,3.9234339483082294,325,73.76845356539525,4,8,0.5
697,14.242882614431437,20,9.808584870770574,413,73.74419264743211,5,7,0.7142857142857143
708,14.467662684386596,20,9.808584870770574,367,73.59456570235885,4,7,0.5714285714285714
616,12.587683917488903,12,5.885150922462344,207,73.58689382044719,6,8,0.75
626,12.792029435629956,20,9.808584870770574,145,73.58226128261371,5,8,0.625
524,10.70770515059121,20,9.808584870770574,235,73.58129184566552,4,9,0.4444444444444444
386,7.88773700024467,20,9.808584870770574,41,73.56230584234424,5,12,0.4166666666666667
600,12.260731088463217,6,2.942575461231172,301,73.55242470435256,4,8,0.5
