run_id,config_hash,star_id,trial,trial_seed,treatment,detector,score_name,score_definition,score,success,best_period_days,runtime_seconds,error,diagnostics
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,0,1460521433,arima,bls,bls_power,bls_power,0.00018593918031130824,1,13.739579859953318,0.1305171251296997,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,0,1460521433,arima,tcf,tcf_event_consistent_score,tcf_event_consistent_score,5.967557061109397,1,4.580526842280761,9.990078041795641,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,0,1460521433,arima,tps_like,tps_like_mes,tps_like_mes,137.38971029791082,1,6.539047916885465,1.2715469156391919,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,0,1460521433,arima,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,115.1319100806745,1,6.845565787989472,1.2715469156391919,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,0,1460521433,arima,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,105.02463915051814,1,6.845565787989472,1.2715469156391919,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,0,1460521433,gp,bls,bls_power,bls_power,0.0011977558184504472,1,13.408136045348451,0.11552216717973351,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,0,1460521433,gp,tcf,tcf_event_consistent_score,tcf_event_consistent_score,4.602112585372644,1,10.658552850950317,9.765004584100097,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,0,1460521433,gp,tps_like,tps_like_mes,tps_like_mes,122.00828042679176,1,13.609393477017875,1.2555470000952482,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,0,1460521433,gp,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,120.01927442425183,1,12.996357734809862,1.2555470000952482,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,0,1460521433,gp,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,104.64463274340416,1,12.996357734809862,1.2555470000952482,,
