run_id,config_hash,star_id,treatment,detector,score_name,score_definition,fap_level,fap_threshold,null_trial_count,error,diagnostics
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,arima,bls,bls_power,bls_power,0.01,0.0002032318453109996,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,arima,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.601553915533472,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,arima,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,178.40708324314045,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,arima,tps_like,tps_like_mes,tps_like_mes,0.01,234.2285294349875,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,arima,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,209.49106771947896,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,gp,bls,bls_power,bls_power,0.01,0.0011977558184504472,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,gp,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,6.205399111106933,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,gp,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,147.06141161608622,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,gp,tps_like,tps_like_mes,tps_like_mes,0.01,179.0595341334301,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,gp,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,179.0595341334301,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,kalman,bls,bls_power,bls_power,0.01,0.00021264877111989885,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,kalman,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.333368331646149,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,kalman,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,176.422712008894,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,kalman,tps_like,tps_like_mes,tps_like_mes,0.01,212.43709312850854,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,kalman,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,198.72668945252607,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,raw,bls,bls_power,bls_power,0.01,0.011752877372840635,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,raw,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.30526678230369,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,raw,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,783.2076691388131,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,raw,tps_like,tps_like_mes,tps_like_mes,0.01,944.9638389174702,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_3657874_q5,raw,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,861.1124299265538,100,,
