run_id,config_hash,star_id,treatment,detector,score_name,score_definition,fap_level,fap_threshold,null_trial_count,error,diagnostics
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,arima,bls,bls_power,bls_power,0.01,0.0008187118801262614,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,arima,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,9.925134869605586,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,arima,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,179.3885673893581,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,arima,tps_like,tps_like_mes,tps_like_mes,0.01,223.35708326453351,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,arima,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,223.35708326453351,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,gp,bls,bls_power,bls_power,0.01,0.0008990675182069732,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,gp,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.86195316550684,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,gp,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,86.02596719204435,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,gp,tps_like,tps_like_mes,tps_like_mes,0.01,104.36865311248549,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,gp,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,103.10235126889332,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,kalman,bls,bls_power,bls_power,0.01,0.0005798751917161136,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,kalman,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,10.307492956948073,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,kalman,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,211.79982943710502,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,kalman,tps_like,tps_like_mes,tps_like_mes,0.01,268.17063928486016,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,kalman,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,268.17063928486016,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,raw,bls,bls_power,bls_power,0.01,0.015594899053380585,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,raw,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.840552892511027,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,raw,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,660.7158764176662,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,raw,tps_like,tps_like_mes,tps_like_mes,0.01,852.6371685554158,100,,
demo50_bf157dd78dfbaf8f,bf157dd78dfbaf8f,kic_2996004_q5,raw,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,830.9509053138806,100,,
