mode,order,p,d,q,n_total,n_observed,n_train,n_test,n_nan_gaps,converged,AIC,BIC,HQIC,test_RMSE,test_MAE,mean_negative_log_score,train_converged,mean_baseline_RMSE,mean_baseline_MAE,mean_baseline_mean_negative_log_score,median_baseline_RMSE,median_baseline_MAE,median_baseline_mean_negative_log_score,persistence_baseline_RMSE,persistence_baseline_MAE,persistence_baseline_mean_negative_log_score,best_baseline_RMSE,best_baseline_MAE,beats_best_baseline_RMSE,beats_best_baseline_MAE,residual_mean,residual_std,max_abs_residual_acf,outlier_fraction,innovation_skew,innovation_kurtosis,arch_pvalue,ljung_box_p_lag_10,ljung_box_p_lag_20,ljung_box_p_lag_40,minimum_ljung_box_p,rolling_var_median,rolling_var_iqr,rolling_var_max_to_median,coefficient_json,min_boundary_distance,boundary_coefficient_count,boundary_coefficients_json,residual_autocorrelation_remaining,variance_instability,outlier_heavy,non_converged,boundary_coefficients,runtime_seconds,warning_count,failure_reason,quality_policy,center_cadenceno,duration_cadences,depth,observed_depth_before_arima,innovation_depth_after_arima,standardized_innovation_depth_after_arima,depth_retention_fraction,local_snr_before_arima,local_snr_after_arima,standardized_snr_after_arima,snr_retention_fraction,event_center_shift_cadences,transit_preservation_failure,transit_preservation_failure_reason,model_complexity,forecast_rank,whiteness_rank,stability_rank,complexity_rank,transit_preservation_rank,adequacy_score,gap_sensitive
full_gap,"(3, 1, 0)",3,1,0,4634,4486,3589,897,148,True,-72080.98364117209,-72055.21980163042,-72071.91887291096,0.00018619182135915158,0.00014959921485071192,-6.1315869784736465,True,0.00015895620026489131,0.00012319511086335435,-7.2853230736149115,0.00016139281143168077,0.00012533479986417048,-7.262592732898492,0.0002020673802657293,0.00016634131292081158,-6.832089778542889,0.00015895620026489131,0.00012319511086335435,False,False,-7.797774919110581e-08,7.814062100372177e-05,0.19082768515475923,0.0037921035021191165,-0.4058473877039273,16.592356909728018,5.452901949401692e-63,5.708063701982331e-40,2.4503618136361724e-36,1.646961310245158e-65,1.646961310245158e-65,4.686327181832236e-09,1.4321456242300873e-09,4.762546298957627,"[{""name"": ""ar.L1"", ""estimate"": -0.4073466952890865, ""std_error"": 1.6889013651662795e-19, ""ci_low"": -0.4073466952890865, ""ci_high"": -0.4073466952890865, ""boundary_distance"": 0.5926533047109135, ""near_boundary"": false}, {""name"": ""ar.L2"", ""estimate"": -0.19739826847115113, ""std_error"": 1.0689166731651729e-19, ""ci_low"": -0.19739826847115113, ""ci_high"": -0.19739826847115113, ""boundary_distance"": 0.8026017315288488, ""near_boundary"": false}, {""name"": ""ar.L3"", ""estimate"": -0.12647906511721746, ""std_error"": 2.2178120809241323e-20, ""ci_low"": -0.12647906511721746, ""ci_high"": -0.12647906511721746, ""boundary_distance"": 0.8735209348827826, ""near_boundary"": false}, {""name"": ""sigma2"", ""estimate"": 5.865297951154277e-09, ""std_error"": 4.2770920620777756e-11, ""ci_low"": 5.7814684871519315e-09, ""ci_high"": 5.949127415156623e-09, ""boundary_distance"": NaN, ""near_boundary"": false}]",0.5926533047109135,0,[],True,True,False,False,False,0.7776092081330717,0,,default,16518,6,0.001,0.0011011202423351065,0.00030729346551599943,4.097221819727389,0.27907348689216094,47.35929432772535,8.288040089510481,8.913678465727,0.17500345406663817,-2,True,,4,114.83333333333333,80.0,69.0,111.5,53.75,179.99583333333334,True
longest_segment,"(2, 0, 2)",2,0,2,146,146,117,29,0,True,-2350.158288461145,-2332.256648730895,-2342.884442259447,7.017392270736781e-05,5.451972399267382e-05,-8.122724382555976,False,6.908518712042611e-05,5.3941815363025975e-05,-8.132138228370838,6.756492551822696e-05,5.2989233914448565e-05,-8.147296524474584,6.963722389023618e-05,5.7357143928186636e-05,-8.126550481807628,6.756492551822696e-05,5.2989233914448565e-05,False,False,6.804907505584996e-08,7.488196332205908e-05,0.14675153172463762,0.013888888888888888,-1.3437823744138804,4.614946080143368,5.550020018681643e-10,0.6347668312212635,0.6913378428268916,0.6417289596157333,0.6347668312212635,6.185616432780802e-09,2.175453734475726e-09,1.2071524985098967,"[{""name"": ""const"", ""estimate"": -0.00010364540965638633, ""std_error"": 1.1247447935300128e-05, ""ci_low"": -0.00012569000252756396, ""ci_high"": -8.160081678520869e-05, ""boundary_distance"": NaN, ""near_boundary"": false}, {""name"": ""ar.L1"", ""estimate"": 0.12197471591667905, ""std_error"": 3.6517065853986196e-10, ""ci_low"": 0.1219747152009577, ""ci_high"": 0.12197471663240039, ""boundary_distance"": 0.8780252840833209, ""near_boundary"": false}, {""name"": ""ar.L2"", ""estimate"": 0.3943099165088618, ""std_error"": 8.881804494606661e-11, ""ci_low"": 0.39430991633478163, ""ci_high"": 0.394309916682942, ""boundary_distance"": 0.6056900834911382, ""near_boundary"": false}, {""name"": ""ma.L1"", ""estimate"": 0.24715239304145037, ""std_error"": 3.61814121769115e-10, ""ci_low"": 0.2471523923323077, ""ci_high"": 0.24715239375059303, ""boundary_distance"": 0.7528476069585497, ""near_boundary"": false}, {""name"": ""ma.L2"", ""estimate"": -0.4596810936131715, ""std_error"": 3.415281809231227e-11, ""ci_low"": -0.4596810936801098, ""ci_high"": -0.4596810935462332, ""boundary_distance"": 0.5403189063868286, ""near_boundary"": false}, {""name"": ""sigma2"", ""estimate"": 5.268990267425343e-09, ""std_error"": 4.158176904679675e-10, ""ci_low"": 4.454002569973502e-09, ""ci_high"": 6.083977964877184e-09, ""boundary_distance"": NaN, ""near_boundary"": false}]",0.5403189063868286,0,[],True,True,True,False,False,0.10205770912580192,1,,default,17832,6,0.001,0.0011406052893421772,0.0011406050545112473,25.796115859735657,0.9999997941172708,43.75594178545213,43.75593202054994,48.33218825560095,0.9999997768325446,-2,False,,4,32.166666666666664,23.0,79.5,111.5,19.25,59.05416666666667,False
full_gap,"(3, 1, 0)",3,1,0,4634,4486,3589,897,148,True,-72080.98364117209,-72055.21980163042,-72071.91887291096,0.00018619182135915158,0.00014959921485071192,-6.1315869784736465,True,0.00015895620026489131,0.00012319511086335435,-7.2853230736149115,0.00016139281143168077,0.00012533479986417048,-7.262592732898492,0.0002020673802657293,0.00016634131292081158,-6.832089778542889,0.00015895620026489131,0.00012319511086335435,False,False,-7.797774919110581e-08,7.814062100372177e-05,0.19082768515475923,0.0037921035021191165,-0.4058473877039273,16.592356909728018,5.452901949401692e-63,5.708063701982331e-40,2.4503618136361724e-36,1.646961310245158e-65,1.646961310245158e-65,4.686327181832236e-09,1.4321456242300873e-09,4.762546298957627,"[{""name"": ""ar.L1"", ""estimate"": -0.4073466952890865, ""std_error"": 1.6889013651662795e-19, ""ci_low"": -0.4073466952890865, ""ci_high"": -0.4073466952890865, ""boundary_distance"": 0.5926533047109135, ""near_boundary"": false}, {""name"": ""ar.L2"", ""estimate"": -0.19739826847115113, ""std_error"": 1.0689166731651729e-19, ""ci_low"": -0.19739826847115113, ""ci_high"": -0.19739826847115113, ""boundary_distance"": 0.8026017315288488, ""near_boundary"": false}, {""name"": ""ar.L3"", ""estimate"": -0.12647906511721746, ""std_error"": 2.2178120809241323e-20, ""ci_low"": -0.12647906511721746, ""ci_high"": -0.12647906511721746, ""boundary_distance"": 0.8735209348827826, ""near_boundary"": false}, {""name"": ""sigma2"", ""estimate"": 5.865297951154277e-09, ""std_error"": 4.2770920620777756e-11, ""ci_low"": 5.7814684871519315e-09, ""ci_high"": 5.949127415156623e-09, ""boundary_distance"": NaN, ""near_boundary"": false}]",0.5926533047109135,0,[],True,True,False,False,False,0.7642687091138214,0,,permissive,16518,6,0.001,0.0011011202423351065,0.00030729346551599943,4.097221819727389,0.27907348689216094,47.35929432772535,8.288040089510481,8.913678465727,0.17500345406663817,-2,True,,4,114.83333333333333,80.0,69.0,111.5,53.75,179.99583333333334,True
longest_segment,"(2, 0, 2)",2,0,2,146,146,117,29,0,True,-2350.158288461145,-2332.256648730895,-2342.884442259447,7.017392270736781e-05,5.451972399267382e-05,-8.122724382555976,False,6.908518712042611e-05,5.3941815363025975e-05,-8.132138228370838,6.756492551822696e-05,5.2989233914448565e-05,-8.147296524474584,6.963722389023618e-05,5.7357143928186636e-05,-8.126550481807628,6.756492551822696e-05,5.2989233914448565e-05,False,False,6.804907505584996e-08,7.488196332205908e-05,0.14675153172463762,0.013888888888888888,-1.3437823744138804,4.614946080143368,5.550020018681643e-10,0.6347668312212635,0.6913378428268916,0.6417289596157333,0.6347668312212635,6.185616432780802e-09,2.175453734475726e-09,1.2071524985098967,"[{""name"": ""const"", ""estimate"": -0.00010364540965638633, ""std_error"": 1.1247447935300128e-05, ""ci_low"": -0.00012569000252756396, ""ci_high"": -8.160081678520869e-05, ""boundary_distance"": NaN, ""near_boundary"": false}, {""name"": ""ar.L1"", ""estimate"": 0.12197471591667905, ""std_error"": 3.6517065853986196e-10, ""ci_low"": 0.1219747152009577, ""ci_high"": 0.12197471663240039, ""boundary_distance"": 0.8780252840833209, ""near_boundary"": false}, {""name"": ""ar.L2"", ""estimate"": 0.3943099165088618, ""std_error"": 8.881804494606661e-11, ""ci_low"": 0.39430991633478163, ""ci_high"": 0.394309916682942, ""boundary_distance"": 0.6056900834911382, ""near_boundary"": false}, {""name"": ""ma.L1"", ""estimate"": 0.24715239304145037, ""std_error"": 3.61814121769115e-10, ""ci_low"": 0.2471523923323077, ""ci_high"": 0.24715239375059303, ""boundary_distance"": 0.7528476069585497, ""near_boundary"": false}, {""name"": ""ma.L2"", ""estimate"": -0.4596810936131715, ""std_error"": 3.415281809231227e-11, ""ci_low"": -0.4596810936801098, ""ci_high"": -0.4596810935462332, ""boundary_distance"": 0.5403189063868286, ""near_boundary"": false}, {""name"": ""sigma2"", ""estimate"": 5.268990267425343e-09, ""std_error"": 4.158176904679675e-10, ""ci_low"": 4.454002569973502e-09, ""ci_high"": 6.083977964877184e-09, ""boundary_distance"": NaN, ""near_boundary"": false}]",0.5403189063868286,0,[],True,True,True,False,False,0.10145954205654562,1,,permissive,17832,6,0.001,0.0011406052893421772,0.0011406050545112473,25.796115859735657,0.9999997941172708,43.75594178545213,43.75593202054994,48.33218825560095,0.9999997768325446,-2,False,,4,32.166666666666664,23.0,79.5,111.5,19.25,59.05416666666667,False
full_gap,"(0, 1, 0)",0,1,0,4634,4059,3247,812,575,True,-65665.93795900274,-65659.49699911733,-65663.67176693746,0.00019259312678760374,0.00015575450734007856,-5.70546496743221,False,0.00016058798669977024,0.00012394727538575693,-7.251371935232825,0.00016214409997639652,0.0001253161404335185,-7.235722303275714,0.00019259312678760374,0.00015575450734007856,-6.899132498287517,0.00016058798669977024,0.00012394727538575693,False,False,1.8064377887709362e-08,7.393144855704475e-05,0.30520892426421903,0.0007390983000739098,-0.009079000327498149,1.122255555250593,5.825494492193549e-06,4.142791877632134e-86,2.971009128163756e-80,1.2719945548311635e-80,4.142791877632134e-86,5.350532840896929e-09,1.3645267257897923e-09,1.7285867441565346,"[{""name"": ""sigma2"", ""estimate"": 4.692051391775159e-09, ""std_error"": 8.917924237578068e-11, ""ci_low"": 4.517263288550061e-09, ""ci_high"": 4.866839495000257e-09, ""boundary_distance"": NaN, ""near_boundary"": false}]",,0,[],True,True,False,False,False,0.38150825002230704,1,,strict,19171,6,0.001,0.0009762069883247895,-6.061552974334639e-06,-0.05357503519727347,-0.006209290700465593,21.586205362463755,-0.22538850440781705,-0.15393624623036217,-0.01044132123377947,-2,True,,1,125.66666666666667,113.5,28.625,9.5,106.875,200.53541666666666,True
longest_segment,"(3, 0, 0)",3,0,0,86,86,69,17,0,True,-1362.1336967620598,-1349.8619602807923,-1357.1948913639771,6.591443147024235e-05,5.542510962462979e-05,-7.640417761410568,False,7.822410691663944e-05,6.150782805060266e-05,-7.454517058535178,5.4597053716436646e-05,4.4593568940892396e-05,-7.488055216198336,6.17055677236559e-05,4.949879487727587e-05,-7.479219724987508,5.4597053716436646e-05,4.4593568940892396e-05,False,False,-9.775593741472744e-07,8.272387358191011e-05,0.18533458294017077,0.012048192771084338,-1.13728572021144,5.5817412209691994,0.9493075484233996,0.996935665546242,0.9533044075775658,0.9932697704154113,0.9533044075775658,7.127355818430057e-09,1.8290266979786084e-09,1.1150009609075344,"[{""name"": ""const"", ""estimate"": -3.762094269291627e-05, ""std_error"": 8.99687325249345e-05, ""ci_low"": -0.00021395641817650526, ""ci_high"": 0.0001387145327906727, ""boundary_distance"": NaN, ""near_boundary"": false}, {""name"": ""ar.L1"", ""estimate"": 0.9275323248624954, ""std_error"": 4.17013953685731e-08, ""ci_low"": 0.9275322431292623, ""ci_high"": 0.9275324065957284, ""boundary_distance"": 0.07246767513750463, ""near_boundary"": false}, {""name"": ""ar.L2"", ""estimate"": 0.046385533405559766, ""std_error"": 2.6604486350268867e-08, ""ci_low"": 0.04638548126172469, ""ci_high"": 0.04638558554939484, ""boundary_distance"": 0.9536144665944403, ""near_boundary"": false}, {""name"": ""ar.L3"", ""estimate"": -0.07862223233473392, ""std_error"": 4.114139059998735e-08, ""ci_low"": -0.07862231297037778, ""ci_high"": -0.07862215169909006, ""boundary_distance"": 0.9213777676652661, ""near_boundary"": false}, {""name"": ""sigma2"", ""estimate"": 6.75332366870443e-09, ""std_error"": 6.283362741184499e-10, ""ci_low"": 5.5218072012521806e-09, ""ci_high"": 7.984840136156679e-09, ""boundary_distance"": NaN, ""near_boundary"": false}]",0.07246767513750463,0,[],True,False,True,False,False,0.07459912495687604,1,,strict,19171,6,0.001,0.0009762069883247895,0.0001382956851284435,1.7301776168194758,0.1416663543515136,21.586205362463755,3.287740114849943,3.951430686522518,0.15230746023416386,-2,True,,3,30.666666666666668,20.0,81.0,69.5,81.625,152.81041666666667,False
