quality_policy,mode,order,p,d,q,center_cadenceno,duration_cadences,depth,observed_depth_before_arima,innovation_depth_after_arima,standardized_innovation_depth_after_arima,depth_retention_fraction,local_snr_before_arima,local_snr_after_arima,standardized_snr_after_arima,snr_retention_fraction,event_center_shift_cadences,transit_preservation_failure,transit_preservation_failure_reason
default,longest_segment,"(3, 0, 0)",3,0,0,17832,6,0.001,0.0011406052893421772,0.00023173311289731704,3.399540445608825,0.20316678789992704,43.75594178545213,7.183807396534872,6.164963532529511,0.1641790144012699,-2,True,
default,longest_segment,"(3, 0, 1)",3,0,1,17832,6,0.001,0.0011406052893421772,0.00023386062298860408,3.512072744554882,0.20503203445907114,43.75594178545213,7.278723000257912,6.522750063074146,0.16634821931036403,-2,True,
default,longest_segment,"(3, 1, 0)",3,1,0,17832,6,0.001,0.0011406052893421772,3.2753580744664316e-05,0.4706189743571474,0.028715964278540503,43.75594178545213,1.0337814326252914,1.0439573365073178,0.023626081177596788,-2,True,
permissive,full_gap,"(0, 0, 1)",0,0,1,16518,6,0.001,0.0011011202423351065,0.0007372668626423039,8.464425706050372,0.6695607203431374,47.35929432772535,19.53116320428945,18.432938308099136,0.4124040166040946,-2,True,
permissive,full_gap,"(0, 0, 2)",0,0,2,16518,6,0.001,0.0011011202423351065,0.00046173964960090976,6.5335981162223336,0.4193362648766813,47.35929432772535,14.373400422671208,13.830166051371123,0.30349692973057346,-2,True,
permissive,full_gap,"(0, 0, 3)",0,0,3,16518,6,0.001,0.0011011202423351065,0.0004125196688867504,5.126958680883676,0.3746363503516515,47.35929432772535,10.597124359799668,10.492137464829467,0.22376018287915744,-2,True,
permissive,full_gap,"(0, 1, 0)",0,1,0,16518,6,0.001,0.0011011202423351065,4.0787996908319974e-06,0.04973623535345609,0.0037042273259659925,47.35929432772535,0.1277540206633696,0.12740379060998008,0.002697549076202749,-2,True,
permissive,full_gap,"(0, 1, 1)",0,1,1,16518,6,0.001,0.0011011202423351065,0.00029038270140445443,3.8026262893586322,0.2637157053698787,47.35929432772535,8.262493708192967,8.307713957592636,0.17446403763993354,-2,True,
permissive,full_gap,"(0, 1, 2)",0,1,2,16518,6,0.001,0.0011011202423351065,0.00034334148245603003,4.257786340115048,0.3118110713575821,47.35929432772535,9.206665120691195,9.06181964357387,0.19440038647918315,-2,True,
permissive,full_gap,"(0, 1, 3)",0,1,3,16518,6,0.001,0.0011011202423351065,0.0003859963701228757,5.0978664866514825,0.3505487913874936,47.35929432772535,9.397256594260764,9.763106275388598,0.19842475965186346,-2,True,
permissive,full_gap,"(1, 0, 0)",1,0,0,16518,6,0.001,0.0011011202423351065,0.00023297294454114868,3.171203676137543,0.211578114345706,47.35929432772535,7.24298520847707,7.37503992948778,0.15293693268222622,-2,True,
permissive,full_gap,"(1, 0, 1)",1,0,1,16518,6,0.001,0.0011011202423351065,0.00037061552737416065,4.980391624827336,0.33658043247684694,47.35929432772535,10.587088819073756,10.475900516687195,0.2235482806355035,-2,True,
permissive,full_gap,"(1, 0, 2)",1,0,2,16518,6,0.001,0.0011011202423351065,0.00038527428668539305,5.379144366524541,0.3498930197381129,47.35929432772535,10.733746302268118,11.039681322393248,0.226644979715931,-2,True,
permissive,full_gap,"(1, 0, 3)",1,0,3,16518,6,0.001,0.0011011202423351065,0.00041275336586040276,5.279188153078005,0.3748485860046414,47.35929432772535,10.799029240006014,11.694252433148534,0.228023440663557,-2,True,
permissive,full_gap,"(1, 1, 0)",1,1,0,16518,6,0.001,0.0011011202423351065,0.00015153392201684978,1.9824044772105642,0.13761796050129566,47.35929432772535,4.445932721736003,4.2016545692918115,0.09387666739648272,-2,True,
permissive,full_gap,"(1, 1, 1)",1,1,1,16518,6,0.001,0.0011011202423351065,0.00031539238907329204,4.085287483863264,0.2864286541535651,47.35929432772535,8.550399024396208,8.719628230361264,0.18054321006617247,-2,True,
permissive,full_gap,"(1, 1, 2)",1,1,2,16518,6,0.001,0.0011011202423351065,0.0003510827642396334,4.573873539682294,0.31884144050889907,47.35929432772535,8.698346049310057,9.271471480416597,0.18366713805145998,-2,True,
permissive,full_gap,"(2, 0, 0)",2,0,0,16518,6,0.001,0.0011011202423351065,0.0003055268996450561,4.183704951600396,0.27746915177686327,47.35929432772535,9.004210069532597,8.880613167405162,0.19012551173637948,-2,True,
permissive,full_gap,"(2, 0, 1)",2,0,1,16518,6,0.001,0.0011011202423351065,0.0003706415237478583,4.981855556696348,0.3366040415003651,47.35929432772535,10.631891963791976,10.850681622672207,0.22449430707770898,-2,True,
permissive,full_gap,"(2, 0, 2)",2,0,2,16518,6,0.001,0.0011011202423351065,0.000385013311853229,5.267553450182499,0.3496560112606276,47.35929432772535,10.84969172755184,11.205771196911742,0.22909318818122992,-2,True,
permissive,full_gap,"(2, 1, 0)",2,1,0,16518,6,0.001,0.0011011202423351065,0.000279039364876363,3.7090306039498664,0.2534140724582577,47.35929432772535,9.274012433953278,9.372020441110395,0.19582243708652627,-2,True,
permissive,full_gap,"(2, 1, 1)",2,1,1,16518,6,0.001,0.0011011202423351065,0.000327876331465019,4.449386984233647,0.29776614656515926,47.35929432772535,9.44018043471218,9.860501265847178,0.199331104247169,-2,True,
permissive,full_gap,"(3, 0, 0)",3,0,0,16518,6,0.001,0.0011011202423351065,0.00036908232923698133,5.1320594565757345,0.3351880340100565,47.35929432772535,11.640065484640553,11.810181432852522,0.24578207192217724,-2,True,
permissive,full_gap,"(3, 0, 1)",3,0,1,16518,6,0.001,0.0011011202423351065,0.00036460103462807524,5.131493662608595,0.3311182744718949,47.35929432772535,11.858361992262095,11.965167187866772,0.2503914418614955,-2,True,
permissive,full_gap,"(3, 1, 0)",3,1,0,16518,6,0.001,0.0011011202423351065,0.00030729346551599943,4.097221819727389,0.27907348689216094,47.35929432772535,8.288040089510481,8.913678465727,0.17500345406663817,-2,True,
permissive,longest_segment,"(0, 0, 1)",0,0,1,17832,6,0.001,0.0011406052893421772,0.0007680047137819982,11.198764018754932,0.6733308366691255,43.75594178545213,20.777387791292707,19.411831822269786,0.47484723087826947,-2,True,
permissive,longest_segment,"(0, 0, 2)",0,0,2,17832,6,0.001,0.0011406052893421772,0.00037153292070434224,5.263513710371066,0.32573312098054263,43.75594178545213,10.8874211863691,11.867586322062424,0.24882154839114726,-2,True,
permissive,longest_segment,"(0, 0, 3)",0,0,3,17832,6,0.001,0.0011406052893421772,0.00017621769710958986,3.1088450291086396,0.15449489736385505,43.75594178545213,5.397028964730197,5.821173946922735,0.12334391043834389,-2,True,
permissive,longest_segment,"(0, 1, 0)",0,1,0,17832,6,0.001,0.0011406052893421772,-2.220679831671513e-05,-0.296947934856844,-0.019469310307619638,43.75594178545213,-0.5983979937723277,-0.5830026901008459,-0.013675811086559258,-2,True,
permissive,longest_segment,"(0, 1, 1)",0,1,1,17832,6,0.001,0.0011406052893421772,9.277604145654076e-07,0.014258633901819737,0.0008133930494925866,43.75594178545213,0.030453293190704493,0.030045791463823645,0.0006959807502264648,-2,True,
permissive,longest_segment,"(0, 1, 2)",0,1,2,17832,6,0.001,0.0011406052893421772,2.5441708508363756e-05,0.34194954733230426,0.02230544496513495,43.75594178545213,0.8116491555394731,0.7384939203035978,0.018549461454154516,-2,True,
permissive,longest_segment,"(0, 1, 3)",0,1,3,17832,6,0.001,0.0011406052893421772,4.495111393327211e-05,0.6312747968649329,0.03940987680251494,43.75594178545213,1.4675250952468049,1.3886415036711635,0.033538875758691224,-2,True,
permissive,longest_segment,"(1, 0, 0)",1,0,0,17832,6,0.001,0.0011406052893421772,0.0002820142769517514,4.448323263410692,0.24724966610877094,43.75594178545213,8.584159111696538,8.511307846307954,0.19618270711180483,-2,True,
permissive,longest_segment,"(1, 0, 1)",1,0,1,17832,6,0.001,0.0011406052893421772,0.00027853660240324,4.40267857491114,0.24420069326864227,43.75594178545213,8.461852015337978,8.599300564479424,0.1933874959617794,-2,True,
permissive,longest_segment,"(1, 0, 2)",1,0,2,17832,6,0.001,0.0011406052893421772,0.00022745058890874257,3.826614896177809,0.19941218143913786,43.75594178545213,7.184882704012963,7.5376012955072085,0.16420358952031003,-2,True,
