trial_center_cadenceno,duration_cadences,raw_flux_box_statistic,raw_flux_box_numerator,raw_flux_box_denominator,raw_flux_box_n_points,innovation_unchanged_box_statistic,innovation_unchanged_box_numerator,innovation_unchanged_box_denominator,innovation_unchanged_box_n_points,innovation_transformed_template_statistic,innovation_transformed_template_numerator,innovation_transformed_template_denominator,innovation_transformed_template_n_points,injected_center_cadenceno,center_offset_cadences,is_injected_center_neighborhood,raw_flux_box_rank,innovation_unchanged_box_rank,innovation_transformed_template_rank,rank
17172,6,1.079873450141771,37.90598804274159,35.10225021067525,48,0.6615161487654597,20.052907646071045,30.313557247989113,48,-0.45483668843699643,-11.011910209748248,24.21069031961701,48,16518,654,False,46,60,151,151
17183,6,1.4906453267641937,46.26560359129044,31.037298249692384,48,-0.13632952088079878,-4.261479785745298,31.258672063194364,48,0.5003677688955609,11.358168921565497,22.699641399037088,48,16518,665,False,37,140,70,70
17203,6,-0.5578045887787745,-16.523622166608707,29.62259991941727,48,0.08470136333089723,2.7643542857960943,32.63647923820038,48,0.535345119909032,12.878889424203962,24.05717161742764,48,16518,685,False,147,112,67,67
17223,6,-0.3326952483897409,-11.978999399140788,36.00592270890448,48,0.08639027798006955,2.898451113574958,33.55066312257541,48,-0.24297020411690995,-5.767833797909228,23.7388523373587,48,16518,705,False,124,111,131,131
17244,6,0.6733110072174869,25.341532282509753,37.63718699213862,47,1.6106286123729199,55.57563602394952,34.50555615181243,47,0.7555328284119003,19.415506730423438,25.69776719197504,47,16518,726,False,63,21,50,50
17265,6,-0.4897541389192636,-17.960491055204166,36.6724640547958,48,0.6476126742188448,20.77783752425982,32.08374133400369,48,0.6520483569717278,15.516690344254817,23.796839879051493,48,16518,747,False,139,64,54,54
17275,6,-0.7732393311294232,-25.059438591040795,32.408385841467755,48,0.17446533141874745,6.195629749909401,35.51209687063157,48,0.4977355272747266,12.66952357639644,25.45432841767684,48,16518,757,False,167,100,71,71
17295,6,2.1934802830703926,67.77530482567892,30.898524754828575,49,1.903007004010087,62.84611193477018,33.024635118177976,49,0.011185654329178885,0.27213293825505913,24.32874557415684,49,16518,777,False,30,17,110,110
17315,6,-0.9695533556760669,-31.781509011253583,32.77953588133623,48,1.0723234496820566,34.075212805884604,31.77699118301282,48,1.754272982310791,41.359700419938406,23.57654757098176,48,16518,797,False,174,37,23,23
17336,6,0.7735063565399566,27.207542317611836,35.17429700166451,48,0.156068045799398,4.858339717462581,31.12962485419498,48,-1.0315512048791218,-23.103561397002906,22.39691184279137,48,16518,818,False,59,102,198,198
17356,6,-2.605702690605358,-94.31203674970972,36.19447341008774,48,-0.09310898045576727,-2.933806435786696,31.509382031956008,48,-0.7754646687126292,-18.2003985308405,23.470313046054688,48,16518,838,False,238,132,176,176
17366,6,-0.39308315187669896,-12.704840538021024,32.32099996492914,48,0.04988210392413851,1.5141184033652784,30.353940276215564,48,0.5820145686120601,13.862823082713408,23.81868741837909,48,16518,848,False,134,115,60,60
17387,6,-0.6439850781226403,-22.137502730303673,34.37580074811581,48,-0.12070451994080413,-3.7575410956979383,31.130077792784483,48,-0.21946809594087457,-4.937664450680949,22.498324549237317,48,16518,869,False,156,133,128,128
17407,6,-1.6457300036399898,-60.196472599711214,36.577368381551025,49,0.06446455536773733,2.2708321768543107,35.22605816328638,49,-0.6631673345813259,-17.20423229503879,25.942520685070004,49,16518,889,False,215,114,164,164
17427,6,1.0346149300462124,31.246004569474692,30.200612481089024,49,-0.5146830366227363,-16.342707246169127,31.7529548931848,49,-0.22301324081253965,-5.232770827525949,23.463946842172067,49,16518,909,False,47,184,129,129
17447,6,-0.3706923852977483,-11.39667023398037,30.744279316194515,48,0.2592828612274259,9.250179247139606,35.676015002881186,48,1.214127288056887,31.845930501582476,26.22948253848188,48,16518,929,False,130,93,36,36
17457,6,-1.200855717678457,-38.136176249925,31.757500662653634,48,0.08894452539957803,3.3420504074983732,37.57454877053319,48,-1.8483099397550973,-49.80954449840846,26.948696983693257,48,16518,939,False,193,110,236,236
17478,6,-0.35260747951409244,-12.185904930936779,34.55940568172137,48,-0.2057078821290792,-7.590546804296874,36.899640041667915,48,-0.5336705005042334,-14.637153147325485,27.42732291459939,48,16518,960,False,127,146,158,158
17498,6,-1.447266956049373,-49.185089281084586,33.98480776162118,49,-1.5836984042527995,-60.35900870260597,38.11269149512327,49,-3.050145169400655,-82.98435891921606,27.206691586919536,49,16518,980,False,207,227,246,246
