run_id,config_hash,star_id,treatment,detector,score_name,score_definition,fap_level,fap_threshold,null_trial_count,error,diagnostics
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,arima,bls,bls_power,bls_power,0.01,0.0010456752308456805,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,arima,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.803885762394975,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,arima,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,114.46317946604837,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,arima,tps_like,tps_like_mes,tps_like_mes,0.01,134.4362613358158,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,arima,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,134.4362613358158,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,gp,bls,bls_power,bls_power,0.01,0.0007028507503927697,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,gp,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,15.369204506928924,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,gp,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,99.30636575218129,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,gp,tps_like,tps_like_mes,tps_like_mes,0.01,122.34806535579214,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,gp,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,122.30663110057226,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,kalman,bls,bls_power,bls_power,0.01,0.0005873377870863827,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,kalman,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,8.546537927004602,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,kalman,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,55.075941603773636,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,kalman,tps_like,tps_like_mes,tps_like_mes,0.01,72.07163407217415,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,kalman,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,62.72394909672531,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,raw,bls,bls_power,bls_power,0.01,0.0006553366493989766,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,raw,tcf,tcf_event_consistent_score,tcf_event_consistent_score,0.01,7.935484679474111,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,raw,tps_like,tps_like_event_consistency_score,tps_like_event_consistency_score,0.01,101.03559278657757,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,raw,tps_like,tps_like_mes,tps_like_mes,0.01,116.71428190973,100,,
demo50_662c028d7106501c,662c028d7106501c,kic_4544745_q5,raw,tps_like,tps_like_robust_veto_score,tps_like_robust_veto_score,0.01,116.26057083399462,100,,
