target_id,quarter,sample_stratum,branch,case_index,success,error,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,in_transit_cadence_count,radius_ratio,scaled_semimajor_axis,inclination_degrees,impact_parameter,limb_darkening_u1,limb_darkening_u2,exposure_time_minutes,supersample_factor,realized_max_depth_on_observed_cadences,template_amplitude_ratio,peak_depth_ratio,template_energy_ratio,template_correlation,template_rmse_ppm,oracle_signal_snr,background_scale_ppm,background_acf1
10718455,5,long_memory,raw,0,True,,2.0,443.8111347903221,2.0,0.0002,0.15,225,0.013289696315697954,7.421141696391752,87.68318412490797,0.3,0.3,0.2,29.42528112907894,7,0.0001999777204589881,1.0,1.0,1.0,1.0,0.0,6.970913712330852,342.8076199762261,0.8482418386863915
10718455,5,long_memory,arima,0,True,,2.0,443.8111347903221,2.0,0.0002,0.15,225,0.013289696315697954,7.421141696391752,87.68318412490797,0.3,0.3,0.2,29.42528112907894,7,0.0001999777204589881,0.31624947268954046,0.9698621297443446,0.7374524054634184,0.5114959609684289,34.06422217110965,11.662290292088123,151.10899702308907,-0.12595817142096113
10718455,5,long_memory,kalman,0,True,,2.0,443.8111347903221,2.0,0.0002,0.15,225,0.013289696315697954,7.421141696391752,87.68318412490797,0.3,0.3,0.2,29.42528112907894,7,0.0001999777204589881,0.7699717156451752,0.9698620925992619,0.9154894899549435,0.888208457710413,19.48264999067216,15.734808290751268,139.03754180299856,0.09528275601622994
10718455,5,long_memory,gp,0,True,,2.0,443.8111347903221,2.0,0.0002,0.15,225,0.013289696315697954,7.421141696391752,87.68318412490797,0.3,0.3,0.2,29.42528112907894,7,0.0001999777204589881,0.9434688548909679,1.0012583813006182,1.0022482306242058,0.9925767873989773,12.233405119345344,16.579140462929647,144.46194609154864,0.24510956089031397
10718455,5,long_memory,raw,1,True,,2.0,444.4111347903221,4.0,0.0005,0.45,418,0.020978641643405006,3.7825364168136777,85.45098744705469,0.3,0.3,0.2,29.42528112907894,7,0.0004999924604053296,1.0,1.0,1.0,1.0,0.0,25.271320614393378,342.8076199762261,0.8482418386863915
10718455,5,long_memory,arima,1,True,,2.0,444.4111347903221,4.0,0.0005,0.45,418,0.020978641643405006,3.7825364168136777,85.45098744705469,0.3,0.3,0.2,29.42528112907894,7,0.0004999924604053296,0.1281257894376418,0.9069568379527696,0.47179092356931707,0.3081445792515199,127.1630855815133,27.04815603571087,151.10899702308907,-0.12595817142096113
10718455,5,long_memory,kalman,1,True,,2.0,444.4111347903221,4.0,0.0005,0.45,418,0.020978641643405006,3.7825364168136777,85.45098744705469,0.3,0.3,0.2,29.42528112907894,7,0.0004999924604053296,0.5695945932636746,0.9132043801182758,0.7880586639641858,0.7212522539461835,89.78493485811661,49.10264330551732,139.03754180299856,0.09528275601622994
10718455,5,long_memory,gp,1,True,,2.0,444.4111347903221,4.0,0.0005,0.45,418,0.020978641643405006,3.7825364168136777,85.45098744705469,0.3,0.3,0.2,29.42528112907894,7,0.0004999924604053296,0.9125647163015571,0.9918695874530211,0.9595355211754129,0.9955594273333296,39.98802678107118,57.54213877005858,144.46194609154864,0.24510956089031397
10718455,5,long_memory,raw,2,True,,5.0,447.2611347903221,2.0,0.0005,0.75,97,0.0210136527643199,18.650111285542962,89.07831782127118,0.3,0.3,0.2,29.42528112907894,7,0.0004999966060073024,1.0,1.0,1.0,0.9999999999999998,0.0,11.307575157855906,342.8076199762261,0.8482418386863915
10718455,5,long_memory,arima,2,True,,5.0,447.2611347903221,2.0,0.0005,0.75,97,0.0210136527643199,18.650111285542962,89.07831782127118,0.3,0.3,0.2,29.42528112907894,7,0.0004999966060073024,0.3055824812812397,0.8209285379104199,0.7260898773491198,0.5204043677515591,55.39828396970173,18.626017606433855,151.10899702308907,-0.12595817142096113
