period_days,epoch_days,duration_hours,mes,max_ses,source_index,raw_rank,expected_event_count_event_check,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_depth_weighted_mean,event_depth_weighted_mean_error,event_depth_chi2,event_depth_chi2_dof,event_depth_reduced_chi2,event_depth_chi2_pvalue,odd_even_tested,odd_event_count,even_event_count,odd_depth,even_depth,odd_even_depth_difference,odd_even_depth_difference_fraction,odd_even_depth_z,odd_even_depth_pvalue,robust_event_snr,robust_event_location,robust_event_weight_min,robust_event_effective_count,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,veto_reason,event_consistent_flag,transit_consistency_veto_pass,consistency_weight,event_consistency_score,robust_veto_score,hardened_rank
12.076820122136269,450.7647043910474,9.808584870770574,94.55205556213618,,2.0,2.0,8,8,1.0,0.75,0.33772645896257175,0.7568840468999181,1.865581619800201,1.115860233625221,0.5981299460619294,0.6394278088380906,8.157152903340292e-05,0.509272643253878,7.190652336867708e-05,3.653478556364629e-05,7.203969976765225,7,1.029138568109318,0.4079562218965437,True,4,4,8.01410109742357e-05,6.315388900822867e-05,1.698712196600703e-05,0.23709318291280176,0.23237056854402582,0.816250206239574,2.0845514223190826,0.7897522080959921,0.37941042469292896,6.966963385304567,False,False,False,False,False,False,False,False,pass,True,True,0.7761944511090307,73.39078086828286,94.55205556213618,1
11.954212811251637,451.4799137045411,9.808584870770574,87.6709681685368,,29.0,5.0,8,7,0.875,0.7142857142857143,0.4047445410468216,0.6944647021120415,0.9608208205541102,0.45520510945793063,0.4737669081685923,0.511726747221176,2.4174926349429526e-05,4.2597779625785,3.2029867105295444e-05,3.805527462189812e-05,3.308373519588856,6,0.5513955865981427,0.7692651761493164,True,4,3,4.4424093294089956e-05,1.3752591038090767e-05,3.067150225599919e-05,1.054425930528086,0.395503730528906,0.6924711690143401,0.9608208205541102,0.36315613509702754,1.0,7.0,False,False,False,False,False,False,False,False,pass,True,True,0.6865024284354976,60.18633255099172,87.6709681685368,2
7.989909759315196,451.21426453095773,9.808584870770574,82.80345724319868,,61.0,13.0,11,11,1.0,0.8181818181818182,0.2325463495095955,0.844199015539445,2.0411735945690244,1.4390718956490771,0.7050218068066495,0.7394331091317211,9.192503179433764e-05,0.9075838433773391,5.905182523369923e-05,2.91241530857842e-05,13.15274864914066,10,1.315274864914066,0.21525645178611694,True,5,6,9.126244325728043e-05,3.536663259883276e-05,5.589581065844767e-05,0.8828274277538167,0.9483850172372142,0.3429334840733377,2.535733108639295,0.7830639113137267,0.38889291615622146,10.486067856520226,False,False,False,False,False,False,False,False,pass,True,True,0.8453730323919773,69.9998097422223,82.80345724319868,3
13.997667992662173,453.21685060874006,9.808584870770574,82.11254708230614,,67.0,14.0,7,7,1.0,0.7142857142857143,0.4695531074991522,0.6188547079176558,1.362718719047344,0.6526454956309403,0.4789289869645255,0.5173024295780414,5.5285694354201276e-05,1.625468727268911,5.1620765715628474e-05,3.713227741865567e-05,4.19797582038948,6,0.69966263673158,0.6499046393166468,True,3,4,2.6498188716629684e-05,6.482104988077583e-05,-3.832286116414614e-05,0.8393162657235501,-0.4904244873393404,0.6238335523371827,1.1523695921685009,0.43894365980883376,0.6601597817761127,6.892329303911053,False,False,False,False,False,False,False,False,pass,True,True,0.6915145069677474,56.78201751148688,82.11254708230614,4
12.50594571023248,448.16951631065604,9.808584870770574,81.88305457072283,,73.0,16.0,8,8,1.0,0.75,0.293150929608521,0.807827509018833,1.7251919960475313,1.0633868698531086,0.6163875512345067,0.6589460097691695,8.684879985818017e-05,1.0042727430553116,5.2687079910766994e-05,3.4067055817288126e-05,10.401909244832481,7,1.4859870349760687,0.1669184096034122,True,4,4,0.0001343262207082768,-2.811783510589567e-05,0.0001624440558141725,2.0,2.3841495813811826,0.01711864262476128,2.106157211878318,0.7548582211913019,0.5361472167350382,7.7848597415082486,False,False,False,False,False,False,False,False,pass,True,True,0.7948907322402035,65.08808120578641,81.88305457072283,5
11.198134394129738,445.0430298830979,9.808584870770574,77.62695484087016,,147.0,26.0,9,9,1.0,0.6666666666666666,0.3757549912344486,0.7022756348612453,1.8701804788262084,0.8913463707426502,0.47660981431165983,0.5055210475197538,4.7344658256065486e-05,4.696473885346362,6.938725293165639e-05,3.503937629461749e-05,16.624324852157066,8,2.0780406065196333,0.03426755558019483,True,4,5,7.13299578751398e-05,6.743424574710029e-05,3.89571212803951e-06,0.05614866120148487,0.05559029465994997,0.9556681962894817,1.8262151863931086,0.6088233889320384,0.9471376206145321,8.997487324472266,False,False,False,False,False,False,False,False,pass,True,True,0.6974914624629511,54.144138258503986,77.62695484087016,6
4.005172155564651,447.10691961632256,9.808584870770574,77.44380538886179,,151.0,27.0,23,23,1.0,0.6956521739130435,0.19160521594552454,0.8451400015114969,2.976207551457189,2.1844842981178823,0.7339825130973581,0.7504785618418426,5.860283601538674e-05,2.0891181818195226,6.564004386380688e-05,2.065327247313946e-05,48.80387978982489,22,2.2183581722647676,0.000848768998219391,True,11,12,0.00010797985595166586,2.0847571598398363e-05,8.71322843532675e-05,1.3526977292068743,2.1085703980608104,0.034981680269644905,2.3485087331897256,0.495537985966758,0.5023959548644494,22.461070770416406,False,False,False,False,False,False,False,False,pass,True,True,0.8150134461245735,63.11774271097706,77.44380538886179,7
10.012930388911627,453.11467784966953,9.808584870770574,74.87686669709524,,209.0,36.0,9,9,1.0,0.7777777777777778,0.31501308007508055,0.7706102849155344,1.549904894548555,1.0567250735761,0.6817999461082386,0.7231580479586373,6.036192629033099e-05,1.4035938384665174,4.2955466346827926e-05,3.3447270231437284e-05,4.3837245147473185,8,0.5479655643434148,0.820950240362913,True,4,5,2.028430388863879e-05,6.777184329514018e-05,-4.7487539406501387e-05,1.078574089947219,-0.7091619150569528,0.47822400448739594,1.5156111777212802,0.5053985692051769,0.9124774860432547,8.993061904943577,False,False,False,False,False,False,False,False,pass,True,True,0.8113923127960567,60.75451404427814,74.87686669709524,8
12.792029435629956,446.4325794064571,9.808584870770574,72.05741768559815,,321.0,51.0,8,8,1.0,0.75,0.24900596150934715,0.8582789011321746,1.8059000780783916,1.343590990563422,0.7440007378443109,0.7953702447201224,7.70732839018573e-05,1.0320674926630038,6.0948479685467406e-05,3.387322543696959e-05,5.060961357457255,7,0.7229944796367507,0.6525238708808223,True,4,4,4.962903560972854e-05,7.121727847577624e-05,-2.1588242866047705e-05,0.35728425859597085,-0.3182847411854531,0.7502689577309171,1.928613835296586,0.6833727389512602,0.8226844011091521,7.9648069874675285,False,False,False,False,False,False,False,False,pass,True,True,0.8458916927541937,60.9527710215666,72.05741768559815,9
11.034657979616895,445.7378046447775,9.808584870770574,71.99199021733357,,325.0,52.0,9,9,1.0,0.6666666666666666,0.29978383405868325,0.7877431866839814,1.3679187936166797,0.8316887452175667,0.6079957005478673,0.6448768241844938,5.945725129175017e-05,1.851262932448103,4.538222055257184e-05,3.250637964633086e-05,6.9827917551767245,8,0.8728489693970906,0.5384904483934163,True,4,5,6.772168739288908e-05,2.072955189750033e-05,4.699213549538875e-05,1.0625545978188378,0.721937777317435,0.4703327338405312,1.3687016308734081,0.45623393808546886,0.9983531342627431,8.999997588303223,False,False,False,False,False,False,False,False,pass,True,True,0.7628559562487109,54.91951853949184,71.99199021733357,10
