period_cadences,period_days,duration_cadences,duration_hours,epoch_phase_cadence,mes,observed_event_count,expected_event_count,observability_fraction
290,5.9259054431458935,16,7.846716172993183,26,28.099781203914464,11,16,0.6875
290,5.9259054431458935,12,5.885037129744887,27,27.868801599436015,11,16,0.6875
290,5.9259054431458935,20,9.808395216241479,24,27.257125670880782,13,16,0.8125
254,5.190275801927783,20,9.808395216241479,96,26.94594231349984,10,18,0.5555555555555556
254,5.190275801927783,16,7.846716172993183,96,26.80634071211544,11,18,0.6111111111111112
290,5.9259054431458935,8,3.9233580864965916,26,26.166180635549615,12,16,0.75
254,5.190275801927783,12,5.885037129744887,97,25.907452403384994,12,18,0.6666666666666666
253,5.1698416452272795,20,9.808395216241479,102,25.50146181417258,8,18,0.4444444444444444
289,5.90547128644539,20,9.808395216241479,37,25.439197943541977,13,16,0.8125
252,5.149407488526776,20,9.808395216241479,108,25.415094850509625,9,18,0.5
253,5.1698416452272795,16,7.846716172993183,104,25.39117420516473,11,18,0.6111111111111112
290,5.9259054431458935,6,2.9425185648724437,26,25.23991724794976,12,16,0.75
291,5.946339599846397,20,9.808395216241479,13,25.114997711679496,11,16,0.6875
289,5.90547128644539,16,7.846716172993183,35,25.0133882407905,13,16,0.8125
253,5.1698416452272795,12,5.885037129744887,107,24.966050757001582,12,18,0.6666666666666666
666,13.609148362535052,20,9.808395216241479,577,24.930817811370073,3,7,0.42857142857142855
252,5.149407488526776,16,7.846716172993183,108,24.813532842128453,10,18,0.5555555555555556
504,10.298814977053553,20,9.808395216241479,107,24.68302056987628,4,9,0.4444444444444444
505,10.319249133754056,20,9.808395216241479,102,24.637458821155956,3,9,0.3333333333333333
665,13.588714205834549,20,9.808395216241479,579,24.546607519485843,3,7,0.42857142857142855
289,5.90547128644539,12,5.885037129744887,36,24.43228126315771,13,16,0.8125
530,10.830103051266633,20,9.808395216241479,87,24.33215278377388,5,9,0.5555555555555556
667,13.629582519235555,20,9.808395216241479,575,24.25219610882617,3,7,0.42857142857142855
505,10.319249133754056,16,7.846716172993183,102,24.18605306617878,3,9,0.3333333333333333
504,10.298814977053553,16,7.846716172993183,107,24.184418896506067,4,9,0.4444444444444444
291,5.946339599846397,16,7.846716172993183,13,24.16476324402372,12,16,0.75
502,10.257946663652547,20,9.808395216241479,109,24.04762665948677,5,10,0.5
253,5.1698416452272795,8,3.9233580864965916,103,24.031167335069824,11,18,0.6111111111111112
289,5.90547128644539,6,2.9425185648724437,33,24.027201263293716,14,16,0.875
252,5.149407488526776,12,5.885037129744887,111,24.007807338710816,10,18,0.5555555555555556
503,10.27838082035305,20,9.808395216241479,108,23.965475454751274,4,9,0.4444444444444444
666,13.609148362535052,16,7.846716172993183,577,23.952413369907884,3,7,0.42857142857142855
254,5.190275801927783,8,3.9233580864965916,96,23.907881976450042,11,18,0.6111111111111112
289,5.90547128644539,8,3.9233580864965916,33,23.780867180770112,14,16,0.875
290,5.9259054431458935,4,1.9616790432482958,26,23.69072030330683,12,16,0.75
530,10.830103051266633,16,7.846716172993183,87,23.688860508090443,5,9,0.5555555555555556
667,13.629582519235555,16,7.846716172993183,574,23.623050835855913,3,7,0.42857142857142855
334,6.825008337968029,20,9.808395216241479,235,23.50341082350762,6,14,0.42857142857142855
502,10.257946663652547,16,7.846716172993183,110,23.39862595932029,5,10,0.5
665,13.588714205834549,16,7.846716172993183,578,23.35337311723885,3,7,0.42857142857142855
252,5.149407488526776,8,3.9233580864965916,112,23.340205692111468,10,18,0.5555555555555556
504,10.298814977053553,12,5.885037129744887,108,23.27536952962657,4,9,0.4444444444444444
288,5.885037129744887,20,9.808395216241479,40,23.233393741968484,14,16,0.875
506,10.339683290454559,20,9.808395216241479,101,23.226306194360227,4,9,0.4444444444444444
253,5.1698416452272795,6,2.9425185648724437,104,23.19814433423945,11,18,0.6111111111111112
503,10.27838082035305,16,7.846716172993183,110,23.12936525224288,4,9,0.4444444444444444
664,13.568280049134046,20,9.808395216241479,582,23.102070730622994,3,7,0.42857142857142855
507,10.360117447155062,12,5.885037129744887,101,23.071362390784913,7,9,0.7777777777777778
505,10.319249133754056,12,5.885037129744887,102,23.07071311217467,3,9,0.3333333333333333
506,10.339683290454559,16,7.846716172993183,100,23.035536295985146,4,9,0.4444444444444444
668,13.650016675936058,20,9.808395216241479,569,23.025961225591445,3,7,0.42857142857142855
501,10.237512506952044,20,9.808395216241479,111,22.997624741939276,5,10,0.5
289,5.90547128644539,4,1.9616790432482958,35,22.9850230173558,13,16,0.8125
508,10.380551603855565,16,7.846716172993183,96,22.983315278406216,6,9,0.6666666666666666
507,10.360117447155062,16,7.846716172993183,101,22.980268472942768,7,9,0.7777777777777778
251,5.128973331826273,8,3.9233580864965916,115,22.938605536086815,10,19,0.5263157894736842
503,10.27838082035305,12,5.885037129744887,113,22.840183165824786,5,9,0.5555555555555556
530,10.830103051266633,12,5.885037129744887,85,22.777107105733418,4,9,0.4444444444444444
508,10.380551603855565,20,9.808395216241479,95,22.759945878510475,6,9,0.6666666666666666
666,13.609148362535052,12,5.885037129744887,578,22.73321652151147,3,7,0.42857142857142855
291,5.946339599846397,12,5.885037129744887,19,22.674027930411157,9,16,0.5625
291,5.946339599846397,8,3.9233580864965916,18,22.652363128222714,9,16,0.5625
251,5.128973331826273,6,2.9425185648724437,115,22.6456673849783,10,19,0.5263157894736842
502,10.257946663652547,12,5.885037129744887,109,22.61449079294826,5,10,0.5
251,5.128973331826273,12,5.885037129744887,116,22.609572095377473,10,18,0.5555555555555556
144,2.9425185648724437,20,9.808395216241479,42,22.601830125603477,29,32,0.90625
501,10.237512506952044,16,7.846716172993183,111,22.59079188872722,5,10,0.5
506,10.339683290454559,12,5.885037129744887,101,22.588085895761708,4,9,0.4444444444444444
289,5.90547128644539,3,1.4712592824362218,33,22.583167357762783,14,16,0.875
581,11.87224504299229,8,3.9233580864965916,311,22.573325074491862,4,8,0.5
507,10.360117447155062,20,9.808395216241479,100,22.554198724971748,6,9,0.6666666666666666
292,5.9667737565469,20,9.808395216241479,1,22.549821149566128,13,16,0.8125
667,13.629582519235555,12,5.885037129744887,574,22.537724132191553,3,7,0.42857142857142855
456,9.317975455429405,20,9.808395216241479,149,22.517941471946404,7,10,0.7
254,5.190275801927783,6,2.9425185648724437,95,22.50772014879209,11,18,0.6111111111111112
127,2.5951379009638913,12,5.885037129744887,95,22.471325914719518,22,36,0.6111111111111112
127,2.5951379009638913,16,7.846716172993183,95,22.45615565059129,22,36,0.6111111111111112
581,11.87224504299229,6,2.9425185648724437,311,22.41528467028769,4,8,0.5
455,9.297541298728902,12,5.885037129744887,157,22.32755586301353,7,10,0.7
529,10.80966889456613,20,9.808395216241479,89,22.31649270443957,4,9,0.4444444444444444
290,5.9259054431458935,3,1.4712592824362218,26,22.301568626347898,12,16,0.75
455,9.297541298728902,20,9.808395216241479,155,22.27488786812701,7,10,0.7
185,3.78031898959307,20,9.808395216241479,51,22.26800755283886,14,25,0.56
455,9.297541298728902,16,7.846716172993183,156,22.265362719192787,7,10,0.7
505,10.319249133754056,8,3.9233580864965916,107,22.241608456776436,6,9,0.6666666666666666
252,5.149407488526776,6,2.9425185648724437,112,22.210823155399552,10,18,0.5555555555555556
466,9.522317022434436,20,9.808395216241479,112,22.193468715305897,5,10,0.5
667,13.629582519235555,8,3.9233580864965916,574,22.189889138461957,3,7,0.42857142857142855
667,13.629582519235555,6,2.9425185648724437,574,22.172379295516087,3,7,0.42857142857142855
507,10.360117447155062,8,3.9233580864965916,99,22.156751336433068,6,9,0.6666666666666666
334,6.825008337968029,16,7.846716172993183,234,22.097009909155318,6,14,0.42857142857142855
468,9.563185335835442,20,9.808395216241479,109,22.0800180405006,5,10,0.5
504,10.298814977053553,8,3.9233580864965916,110,22.04167328370662,6,9,0.6666666666666666
501,10.237512506952044,12,5.885037129744887,113,21.996814489413502,5,10,0.5
295,6.028076226648409,12,5.885037129744887,26,21.99453484120653,8,16,0.5
664,13.568280049134046,16,7.846716172993183,581,21.98904201615189,3,7,0.42857142857142855
265,5.4150515256333165,20,9.808395216241479,87,21.98482052837606,8,18,0.4444444444444444
251,5.128973331826273,4,1.9616790432482958,115,21.972229341411982,10,19,0.5263157894736842
503,10.27838082035305,8,3.9233580864965916,112,21.968451985716882,5,9,0.5555555555555556
668,13.650016675936058,16,7.846716172993183,574,21.960992243538556,4,7,0.5714285714285714
508,10.380551603855565,12,5.885037129744887,95,21.94672848167797,6,9,0.6666666666666666
469,9.583619492535945,20,9.808395216241479,107,21.939231640073217,5,10,0.5
268,5.476353995734826,20,9.808395216241479,40,21.9285769830605,9,18,0.5
369,7.540203822485637,12,5.885037129744887,55,21.92106764183206,6,13,0.46153846153846156
