period_days,epoch_days,duration_hours,mes,max_ses,source_index,raw_rank,expected_event_count_event_check,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_consistent_flag,consistency_weight,event_consistency_score,hardened_rank
5.9259054431458935,444.02189095170615,7.846716172993183,28.099781203914464,,0.0,1.0,16,16,1.0,0.6875,0.21234323876652092,0.8401672119823776,2.3229864918313314,1.706047894477865,0.7344200667877747,0.7585057834105574,0.00011322955379217126,2.0863889549694767,True,0.813578254197727,22.861370935218833,1
9.317975455429403,446.53529222586803,9.80839521624148,22.517941471946404,,73.0,11.0,10,10,1.0,0.9,0.21022436073342696,0.87752848807397,2.8418977110803723,2.25092560198949,0.792050182951089,0.8348941997595022,0.00016923505243221504,1.158549009948245,True,0.9011224185531842,20.291421880039394,2
5.190275801927783,445.45228192074137,9.80839521624148,26.94594231349984,,3.0,2.0,18,18,1.0,0.5555555555555556,0.2219172286319378,0.8238523461544188,1.9059167292181909,1.0998872859680353,0.5770909447965286,0.59382168318695,8.577842694193483e-05,3.5303140282173273,False,0.7220349704517426,19.45591266212222,3
10.973142148170156,444.2671008321122,7.846716172993183,21.885364735498996,,104.0,19.0,9,9,1.0,0.7777777777777778,0.2782216182465083,0.8120006794726783,3.0577483071298235,2.2679714911831788,0.7417129414788315,0.7867053759202539,0.00015090860383637494,2.0566113047174546,True,0.8395682573531683,18.374257532521376,4
13.323070168728009,455.91457015139895,9.80839521624148,21.371606509431164,,141.0,25.0,7,7,1.0,1.0,0.4006813395593405,0.6992051038474361,2.433307453066355,1.5751727182962132,0.6473381390055106,0.6992051038474363,0.0001565845118003395,0.9041850268554092,True,0.8361848502857704,17.870613589455093,5
5.823734659643378,444.8188230630258,3.923358086496592,19.777370248907683,,362.0,54.0,17,17,1.0,0.8235294117647058,0.16171815539911102,0.8906744598884445,4.649278942209375,3.9941616759867395,0.8590927164479147,0.8855325030283887,0.0002426210150076047,0.6646813639961511,True,0.8977401628058049,17.754939587125065,6
2.9629527215729468,444.02189095170615,7.846716172993183,21.80797126302241,,107.0,20.0,32,32,1.0,0.59375,0.11943997108243765,0.9089651911407095,1.932942297324303,1.481729726124561,0.7665669731453764,0.7788328235489154,7.338596257527863e-05,3.7876429539023717,False,0.8051907559668412,17.559576867376162,7
7.540203822485637,444.61448149602074,5.885037129744887,21.92106764183206,,103.0,18.0,13,13,1.0,0.8461538461538461,0.3501118609395549,0.704045483982149,3.7925803553717206,2.485278673766077,0.6553002022082373,0.6820580751900845,0.000110760373491392,1.458562478285757,True,0.7983950786312659,17.501672523581806,8
2.9425185648724437,444.3488374589142,9.80839521624148,22.601830125603477,,65.0,9.0,32,32,1.0,0.5625,0.16370186917969784,0.8632754898790216,2.4195957482974415,1.761624656946539,0.7280656936953677,0.7397154845103479,1.8903659575325582e-05,10.381972519085803,False,0.7741661209755818,17.497571155287492,9
2.5951379009638913,445.43184776404087,5.885037129744887,22.47132591471952,,75.0,12.0,36,36,1.0,0.6111111111111112,0.12583241790922234,0.8991437987219428,1.2072345977119665,0.784999185436844,0.6502457657564057,0.6594695706578744,0.00012852564474630235,1.700107185628357,False,0.7758647547877244,17.4347097705789,10
7.2949939420796,446.2287798753605,3.923358086496592,19.52476311796484,,426.0,63.0,13,12,0.9230769230769231,0.9166666666666666,0.16848767737937473,0.907104351949773,1.4884176663266036,1.1337282723156987,0.7617003600298068,0.7955700792875993,0.00018146871846785873,0.7207338045597034,True,0.8839877691824113,17.259651792464762,11
14.998671018169262,452.3181585721104,3.923358086496592,19.996386254034537,,321.0,52.0,6,6,1.0,1.0,0.38982267041642105,0.7322127955002947,4.127341328365085,2.7587800526159576,0.6684157749823809,0.7322127955002946,0.0003035613135939086,0.6529791662758051,True,0.8556943353209104,17.110794444466272,12
5.149407488526776,445.7792284279494,3.923358086496592,23.340205692111468,,40.0,8.0,18,18,1.0,0.6111111111111112,0.260192107469564,0.7833260038557558,1.5421861800882604,0.9037676320972183,0.5860301718210801,0.6030200719088196,0.00010755364582809568,2.3611532200351,False,0.7329909676424674,17.10815995523501,13
5.885037129744887,444.3079691455132,7.846716172993183,21.694689812542396,,114.0,21.0,16,16,1.0,0.625,0.23332429213150457,0.8177874217263951,1.742131471072751,1.2286676590360905,0.7052668983010305,0.7283965204670003,3.764698276753631e-05,3.44644939329705,False,0.7811277678821132,16.946324628166064,14
1.9003765731467863,444.04232510840666,9.80839521624148,20.44267322631558,,237.0,41.0,50,50,1.0,0.64,0.12542667265190177,0.8924217626001002,2.823091440573389,2.203419561627543,0.7804988283270107,0.7884228774545489,9.862259024301379e-05,1.7074902253632862,False,0.8191762188636159,16.746151756997673,15
2.472532960760873,445.43184776404087,5.885037129744887,21.11422627028209,,163.0,29.0,38,38,1.0,0.6052631578947368,0.11652638678772176,0.9073512784342317,1.858925115986323,1.2986568555927525,0.6986063313818325,0.707984017176784,4.329082345497226e-05,9.153133111108094,False,0.7896520862439439,16.67289282375494,16
3.78031898959307,444.53274486921873,9.80839521624148,22.26800755283886,,82.0,13.0,25,25,1.0,0.56,0.21184171970972235,0.8209982086357059,2.4579136705331446,1.6403404478296923,0.667371058428544,0.6811327342712798,7.442814906588602e-05,2.609401551055606,False,0.7480670006714214,16.657961620980725,17
9.890131843043491,445.45228192074137,5.885037129744887,21.105606374313876,,166.0,30.0,10,9,0.9,0.8888888888888888,0.31520495539427734,0.7703944251814381,1.6916756082475362,1.0035863676513113,0.5932498894932701,0.6292365296982918,4.489418728659267e-05,2.4907680000014665,True,0.7891403705217064,16.65528603431134,18
6.028076226648409,444.02189095170615,5.885037129744887,21.99453484120653,,94.0,15.0,16,15,0.9375,0.6,0.21014180084790257,0.8462766419486758,1.3994908911635278,0.8751174946628593,0.6253113187005399,0.6472587073532898,9.806173194470968e-05,3.24542982341281,False,0.7450376079942491,16.386755627038685,19
12.035718296596317,455.28111129368335,7.846716172993183,20.526831799169145,,225.0,39.0,7,7,1.0,0.8571428571428571,0.4175212287519418,0.6795585664560678,1.657052508477365,0.9937698007233093,0.5997213701070138,0.6477731151595746,0.0001257999262324616,1.3760251338267446,True,0.7837467542741527,16.087837798130284,20
